pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-2897.354531,-8701.376981,20.380552]",584,2708,0.889309,4.122553,105.639809,296.981808,86463.859375,93599.593750,65098.765625,72239.789063,21365.080078,21337.437500,0.000000,22.361111,0.246032,0.255556,
"[-3223.036751,-9506.960706,11.246399]",3806,1405,3.079849,4.899376,173.211990,62.520346,78492.960938,69365.882813,57127.875000,48011.269531,21365.080078,21326.046875,0.000000,28.566984,0.479365,0.488889,
"[-2934.925500,-8653.690998,19.621507]",393,2557,2.451794,1.694037,162.568329,251.305932,61781.058594,64142.289063,40415.980469,42779.156250,21365.080078,21360.412109,0.000000,2.728189,0.617460,0.612698,
"[-3055.360771,-9018.532485,19.784938]",1853,2076,3.707947,4.195833,23.641882,24.103972,79360.460938,77654.789063,57995.390625,56296.757813,21365.080078,21336.447266,0.000000,21.593859,0.523810,0.509524,
"[-2698.016867,-8869.824857,20.257890]",1258,3505,1.728190,2.608818,264.737030,93.892535,77018.585938,75269.304688,55653.507813,53907.003906,21365.080078,21354.009766,0.000000,8.294168,0.514286,0.485714,
"[-2865.592121,-8875.609053,21.190773]",1281,2835,2.232256,3.554180,196.643799,248.443188,65771.625000,70944.328125,44406.550781,49587.046875,21365.080078,21344.535156,0.000000,12.749376,0.644444,0.638095,
"[-3339.207934,-9002.222399,20.680931]",1787,940,0.357065,2.660459,187.624191,330.743643,79270.406250,81811.031250,57905.335938,60448.855469,21365.080078,21353.566406,0.000000,8.603138,0.528571,0.520635,
"[-3419.789102,-9236.650458,39.869485]",2725,618,2.278059,2.341412,253.111572,320.954605,80532.804688,82338.078125,59167.734375,60975.203125,21365.080078,21356.162109,0.000000,6.706954,0.328571,0.341270,
"[-3119.187771,-9044.124187,19.080520]",1955,1820,0.684406,1.937918,128.484787,152.433632,85003.109375,83455.093750,63638.023438,62091.269531,21365.080078,21358.970703,0.000000,4.861707,0.458730,0.458730,
"[-2592.959170,-8981.809570,15.504051]",1706,3925,1.436937,3.208018,60.257549,57.955510,86728.632813,85050.101563,65363.550781,63687.550781,21365.080078,21348.339844,0.000000,14.198504,0.430159,0.366667,
"[-2724.004294,-9062.519273,17.048715]",2029,3401,2.702845,4.564234,233.281967,265.198950,64704.246094,71205.367188,43339.171875,49853.546875,21365.080078,21331.203125,0.000000,20.629284,0.582540,0.579365,
"[-2689.320816,-9126.515342,16.245254]",2285,3540,0.802704,1.049353,172.333191,290.001272,74796.085938,75736.437500,53431.003906,54371.906250,21365.080078,21363.289063,0.000000,1.245838,0.530159,0.530159,
"[-2564.319280,-9034.169990,14.183493]",1915,4040,4.503555,1.968344,283.114838,119.859040,77845.976563,74151.992188,56480.898438,52788.640625,21365.080078,21358.779297,0.000000,4.566320,0.504762,0.519048,
"[-3050.055844,-9026.771601,19.456829]",1886,2097,0.438251,4.540727,163.693512,109.468254,67612.398438,62817.160156,46247.324219,41463.972656,21365.080078,21331.548828,0.000000,21.643885,0.642857,0.631746,
"[-2567.240347,-8908.733660,32.980478]",1414,4028,1.445622,0.257777,26.226141,153.005379,98793.554688,98376.382813,77428.453125,77011.296875,21365.080078,21364.970703,0.000000,0.099868,0.066667,0.119048,
"[-2822.078290,-9550.005881,9.242481]",3979,3009,1.920151,3.170402,23.259155,85.789779,96811.031250,89343.648438,75445.960938,67980.046875,21365.080078,21348.730469,0.000000,14.870749,0.206349,0.204762,
"[-3392.660109,-9000.473689,19.809263]",1780,726,0.229921,2.789224,117.393250,80.290121,75673.445313,71343.531250,54308.371094,49982.125000,21365.080078,21352.423828,0.000000,8.991633,0.487302,0.487302,
"[-2892.989718,-9563.289353,9.335692]",4032,2725,1.451758,3.061534,311.101746,308.831204,63599.804688,70909.304688,42234.722656,49549.765625,21365.080078,21349.835938,0.000000,9.702083,0.677778,0.587302,
"[-2610.989206,-8666.470034,34.128202]",444,3853,2.079545,2.700384,59.511108,231.524361,90518.875000,95664.578125,69153.796875,74301.187500,21365.080078,21353.214844,0.000000,10.168215,0.276190,0.265079,
"[-2631.268800,-9463.713756,10.061267]",3633,3772,3.933252,3.575272,306.024994,197.808412,57846.910156,87205.679688,36481.828125,65844.742188,21365.080078,21344.287109,0.000000,16.638243,0.711111,0.434921,
"[-2568.516215,-8923.194148,15.713899]",1471,4023,0.533558,3.826931,249.373215,266.990423,78027.515625,84721.828125,56662.445313,63363.085938,21365.080078,21341.259766,0.000000,17.479044,0.506349,0.504762,
"[-3193.053841,-9224.544003,15.691328]",2677,1525,4.640272,3.263897,216.226761,246.601521,60087.164063,63155.773438,38722.078125,41798.277344,21365.080078,21347.753906,0.000000,9.746797,0.704762,0.704762,
"[-3198.996702,-9351.628156,13.031733]",3185,1501,0.299002,0.539534,313.215393,326.003462,48545.683594,49335.070313,27180.601563,27970.248047,21365.080078,21364.605469,0.000000,0.217440,0.731746,0.725397,
"[-2935.630586,-8685.470444,19.912822]",520,2554,4.035666,1.292228,107.966667,39.241780,90133.453125,87782.250000,68768.367188,66417.609375,21365.080078,21362.361328,0.000000,2.285899,0.228571,0.239683,
"[-2912.933557,-8719.469406,20.834354]",656,2645,3.161555,3.076695,350.301697,357.670604,74633.187500,75851.710938,53268.101563,54491.023438,21365.080078,21349.681641,0.000000,10.998570,0.538095,0.511111,
"[-3390.813457,-8999.700221,19.809820]",1777,734,0.229921,2.865562,117.393250,70.705892,77951.546875,72976.085938,56586.460938,51614.679688,21365.080078,21351.724609,0.000000,9.680122,0.473016,0.477778,
"[-3230.154754,-9108.221143,18.543846]",2211,1376,3.528124,0.828109,331.906097,239.286801,80630.242188,82750.265625,59265.160156,61385.449219,21365.080078,21363.966797,0.000000,0.851959,0.501587,0.490476,
"[-2971.992838,-8747.280625,21.934255]",768,2409,3.724665,3.004385,164.443497,156.643836,89319.796875,88671.250000,67954.710938,67308.414063,21365.080078,21350.400391,0.000000,12.439319,0.360317,0.341270,
"[-3276.153171,-8913.206323,21.696197]",1431,1192,0.904709,4.407098,253.394882,50.632037,67759.171875,69580.414063,46394.085938,48224.914063,21365.080078,21333.492188,0.000000,21.996403,0.588889,0.539683,
"[-2632.746121,-8674.271972,30.609003]",476,3766,0.593556,1.846578,190.931351,84.682434,86878.015625,83428.421875,65512.929688,62064.363281,21365.080078,21359.533203,0.000000,4.529627,0.304762,0.319048,
"[-2979.547322,-8653.152933,18.901462]",391,2379,2.005362,0.753839,131.384842,275.854222,74834.664063,75648.687500,53469.574219,54283.875000,21365.080078,21364.154297,0.000000,0.644126,0.517460,0.525397,
"[-3429.861748,-8952.585932,19.789314]",1589,577,0.342664,0.790817,207.492584,79.910316,76879.125000,77023.593750,55514.042969,55658.789063,21365.080078,21364.062500,0.000000,0.745987,0.487302,0.476190,
"[-3310.131563,-9047.655236,21.575233]",1969,1056,0.860717,1.013834,257.982452,337.928535,66219.179688,72577.710938,44854.101563,51213.160156,21365.080078,21363.408203,0.000000,1.135542,0.571429,0.515873,
"[-3088.466201,-8874.196633,22.223817]",1275,1943,0.395250,1.196157,193.559814,8.968366,93969.148438,93381.507813,72604.054688,72016.695313,21365.080078,21362.753906,0.000000,2.049538,0.290476,0.288889,
"[-3302.107022,-9454.566657,12.255876]",3597,1089,0.864992,1.630556,15.284956,250.765032,82980.304688,89219.890625,61615.222656,67855.617188,21365.080078,21360.753906,0.000000,3.496041,0.458730,0.422222,
"[-2866.901565,-9382.802279,11.329971]",3310,2829,1.134239,2.933288,276.823273,53.937405,48716.621094,48144.953125,27351.531250,26787.326172,21365.080078,21351.083984,0.000000,6.546371,0.731746,0.714286,
"[-3041.359793,-9051.757980,19.295816]",1986,2132,3.357499,2.844817,284.149658,218.679154,64671.050781,67003.507813,43305.972656,45643.613281,21365.080078,21351.914063,0.000000,7.973737,0.653968,0.653968,
"[-3074.633100,-9146.894542,52.515028]",2366,1998,1.739346,3.330594,17.535864,349.039616,95486.000000,96451.921875,74120.921875,75088.750000,21365.080078,21347.037109,0.000000,16.124994,0.231746,0.233333,
"[-3337.730613,-8943.270687,21.706018]",1552,946,1.739872,1.998530,69.268578,174.164781,58865.117188,59390.421875,37500.039063,38028.234375,21365.080078,21358.583984,0.000000,3.612496,0.615873,0.615873,
"[-3303.584343,-8784.911524,21.260240]",918,1083,0.931964,0.744440,145.896286,354.259975,92996.460938,91906.414063,71631.367188,70541.476563,21365.080078,21364.175781,0.000000,0.773216,0.179365,0.260317,
"[-3428.619455,-8726.699650,39.307775]",685,582,1.630230,1.989976,151.473511,283.607273,53652.656250,54806.476563,32287.578125,33444.640625,21365.080078,21358.636719,0.000000,3.199482,0.573016,0.598413,
"[-2618.778719,-8956.991337,15.474181]",1607,3822,0.429609,2.945719,242.999878,278.275604,77438.382813,82124.320313,56073.296875,60763.109375,21365.080078,21350.960938,0.000000,10.232175,0.507937,0.507937,
"[-2882.849921,-8922.151648,21.285158]",1467,2766,0.914695,4.968925,235.277145,266.828833,85320.460938,95000.601563,63955.371094,73643.539063,21365.080078,21324.937500,0.000000,32.096504,0.411111,0.411111,
"[-3389.604740,-9416.935758,13.996557]",3446,739,3.391288,2.941388,107.825218,145.963803,66276.640625,69010.828125,44911.562500,47650.480469,21365.080078,21351.009766,0.000000,9.353043,0.655556,0.606349,
"[-2790.047276,-9411.925030,10.322368]",3426,3137,1.850583,2.495823,223.899765,26.910833,96485.937500,94121.421875,75120.875000,72757.304688,21365.080078,21354.949219,0.000000,9.155779,0.212698,0.203175,
"[-2972.395743,-8743.312397,21.469009]",752,2407,3.524843,2.617341,154.194672,104.111374,88553.414063,83978.812500,67188.335938,62615.585938,21365.080078,21353.935547,0.000000,9.301819,0.365079,0.355556,
"[-3480.292129,-9103.748480,19.154970]",2194,376,2.277209,2.628905,11.073867,150.427133,85656.460938,75583.304688,64291.382813,54221.347656,21365.080078,21353.839844,0.000000,8.128892,0.388889,0.449206,
"[-2729.107768,-9195.723913,15.747389]",2561,3381,4.039982,3.109572,243.821075,281.946114,73143.718750,79558.710938,51778.640625,58198.324219,21365.080078,21349.349609,0.000000,11.031411,0.553968,0.533333,
"[-3413.476911,-9236.583200,39.719499]",2725,643,1.657996,3.740918,343.382477,353.635044,81505.867188,80410.851563,60140.796875,59051.253906,21365.080078,21342.316406,0.000000,17.263893,0.274603,0.284127,
"[-3330.108978,-9056.566933,19.740738]",2005,977,0.753970,1.501705,121.450821,316.026294,90936.164063,93712.437500,69571.085938,72347.898438,21365.080078,21361.412109,0.000000,3.149389,0.347619,0.344444,
"[-2626.131750,-8873.658568,15.769233]",1273,3792,3.054767,2.820386,222.415878,214.098507,83674.601563,86714.453125,62309.515625,65352.070313,21365.080078,21352.138672,0.000000,10.235459,0.452381,0.444444,
"[-2762.515377,-9348.467026,11.989574]",3172,3247,2.430825,1.593669,342.666565,283.229050,78235.242188,82456.390625,56870.156250,61092.359375,21365.080078,21360.943359,0.000000,3.087105,0.536508,0.517460,
"[-3182.041082,-8840.634848,20.953458]",1141,1569,1.557072,2.699269,272.501434,261.817132,56430.457031,68708.867188,35065.378906,47348.406250,21365.080078,21353.226563,0.000000,7.224059,0.690476,0.614286,
"[-2631.940310,-8958.168353,15.587414]",1611,3769,4.617332,4.664268,281.481628,276.307632,62749.929688,77440.437500,41384.851563,56087.402344,21365.080078,21329.705078,0.000000,23.325954,0.614286,0.557143,
"[-3163.305960,-8891.919138,21.728876]",1346,1644,0.282840,3.277527,98.308556,216.442499,94142.039063,97632.531250,72776.953125,76269.664063,21365.080078,21347.605469,0.000000,15.262254,0.311111,0.328571,
"[-3352.201648,-9033.665555,19.662174]",1913,888,0.267512,1.826462,22.227360,105.600134,90785.250000,87107.171875,69420.164063,65742.898438,21365.080078,21359.652344,0.000000,4.619740,0.368254,0.365079,
"[-2896.246540,-8933.652781,21.221197]",1513,2712,2.038728,2.511919,54.340984,47.797728,93642.265625,89188.656250,72277.179688,67824.835938,21365.080078,21354.814453,0.000000,8.978621,0.319048,0.323810,
"[-3168.107255,-8781.918539,20.821039]",906,1625,0.797242,0.558300,70.377876,169.889223,86409.781250,86196.421875,65044.695313,64831.441406,21365.080078,21364.570313,0.000000,0.409575,0.417460,0.419048,
"[-2995.260650,-9245.360380,15.190866]",2760,2316,2.942776,2.166304,274.571198,154.725011,80927.734375,81538.445313,59562.664063,60175.093750,21365.080078,21357.443359,0.000000,5.904366,0.487302,0.461905,
"[-3353.242488,-8909.877047,21.638736]",1418,884,0.258157,2.081893,284.012726,112.698529,46831.992188,47982.851563,25466.919922,26621.570313,21365.080078,21358.027344,0.000000,3.252895,0.698413,0.680952,
"[-3069.865381,-8878.534779,22.237289]",1293,2017,0.285437,2.842637,255.091187,265.954844,92253.445313,99261.843750,70888.375000,77898.484375,21365.080078,21351.933594,0.000000,11.436607,0.312698,0.298413,
"[-3214.642879,-8704.437224,21.771236]",596,1438,1.134593,2.292566,59.323925,50.986873,52978.687500,52036.492188,31613.607422,30675.722656,21365.080078,21356.531250,0.000000,4.237018,0.619048,0.622222,
"[-2908.031536,-8904.799062,21.641401]",1398,2665,1.758474,0.891491,325.665741,263.228740,70347.898438,85647.851563,48982.824219,64283.046875,21365.080078,21363.785156,0.000000,1.016906,0.549206,0.449206,
"[-2835.038428,-8962.304725,19.574142]",1628,2957,1.344527,4.353853,34.534660,120.682664,50489.757813,48368.199219,29124.681641,27019.214844,21365.080078,21334.250000,0.000000,14.729683,0.706349,0.696825,
"[-3362.207143,-9020.482970,19.705370]",1861,848,0.441674,1.391608,7.721111,1.035345,85003.109375,85099.242188,63638.023438,63734.812500,21365.080078,21361.929688,0.000000,2.507102,0.458730,0.458730,
"[-2915.888200,-8899.889222,21.671472]",1378,2633,1.119661,2.899297,347.842377,21.402130,85644.914063,85334.695313,64279.835938,63972.117188,21365.080078,21351.406250,0.000000,11.162300,0.425397,0.407937,
"[-2707.820909,-9103.176786,16.476431]",2191,3466,2.508181,4.587321,266.110077,282.634601,79696.718750,89849.171875,58331.640625,68492.093750,21365.080078,21330.857422,0.000000,26.229908,0.515873,0.493651,
"[-3222.264515,-9459.745529,14.093609]",3618,1408,3.463650,2.688718,289.712891,287.965866,82866.367188,89584.726563,61501.281250,68222.046875,21365.080078,21353.322266,0.000000,9.358477,0.415873,0.385714,
"[-3122.881074,-9509.852803,10.749479]",3818,1805,3.227062,3.838193,182.609772,177.745461,54560.000000,56877.320313,33194.917969,35523.601563,21365.080078,21341.121094,0.000000,12.594612,0.730159,0.719048,
"[-2624.184372,-8960.589644,15.543822]",1621,3800,1.072850,1.693945,351.884766,290.845212,89297.703125,92596.460938,67932.625000,71232.171875,21365.080078,21360.412109,0.000000,3.906348,0.390476,0.388889,
"[-3214.206398,-8848.201383,20.749347]",1171,1440,1.340460,1.616694,123.981514,146.412930,81490.726563,81660.789063,60125.652344,60296.652344,21365.080078,21360.826172,0.000000,3.300046,0.468254,0.452381,
"[-3387.892390,-9299.839430,31.379140]",2978,745,0.676637,4.623771,246.842728,136.728601,73422.070313,70297.718750,52056.976563,48943.527344,21365.080078,21330.312500,0.000000,23.889860,0.471429,0.473016,
"[-3085.310105,-8937.755524,21.810386]",1530,1956,0.823855,4.680293,125.471420,40.687168,87621.765625,80363.992188,66256.679688,59005.339844,21365.080078,21329.457031,0.000000,29.192844,0.411111,0.412698,
"[-2899.872692,-8775.562650,21.703662]",881,2697,1.957510,3.605554,344.427704,150.164635,76062.937500,76672.789063,54697.843750,55313.328125,21365.080078,21343.935547,0.000000,15.530471,0.447619,0.423810,
"[-2634.257018,-8683.889878,30.703443]",514,3760,1.549891,3.948236,108.162895,69.645957,68890.687500,64172.789063,47525.601563,42816.664063,21365.080078,21339.726563,0.000000,16.395771,0.550794,0.560317,
"[-3312.649724,-9051.993383,21.530611]",1987,1046,0.442557,1.008076,273.539276,206.224666,69926.039063,72042.460938,48560.960938,50677.933594,21365.080078,21363.427734,0.000000,1.099666,0.568254,0.563492,
"[-3040.016773,-9262.847483,66.834879]",2830,2137,0.873865,0.882488,5.510977,70.133341,91586.382813,91509.000000,70221.289063,70144.093750,21365.080078,21363.812500,0.000000,1.107270,0.357143,0.326984,
"[-3428.015096,-8725.018198,39.317625]",679,585,0.974472,1.429562,199.215149,189.198459,54162.652344,54996.976563,32797.574219,33633.539063,21365.080078,21361.753906,0.000000,1.677988,0.557143,0.576190,
"[-3397.192800,-8839.827751,17.723070]",1138,708,2.261502,4.536890,264.234344,253.278513,56560.464844,64395.070313,35195.378906,43044.839844,21365.080078,21331.605469,0.000000,18.630684,0.701587,0.682540,
"[-3406.258181,-9049.471205,19.668415]",1976,672,1.733927,3.347196,286.847931,136.313856,73213.734375,67788.109375,51848.656250,46428.773438,21365.080078,21346.857422,0.000000,12.485863,0.488889,0.490476,
"[-2776.986412,-9223.097954,15.107878]",2671,3189,2.491913,1.206236,102.603027,69.843519,61465.925781,58466.617188,40100.843750,37102.578125,21365.080078,21362.712891,0.000000,1.328576,0.606349,0.612698,
"[-3333.903007,-9509.617400,12.720978]",3817,961,1.277476,3.225251,152.518265,143.944063,64685.781250,63911.160156,43320.699219,42552.523438,21365.080078,21348.160156,0.000000,10.480919,0.652381,0.636508,
"[-2694.189262,-8711.263919,18.691679]",624,3520,2.825414,4.061045,250.987350,33.263992,67814.757813,65903.937500,46449.679688,44548.425781,21365.080078,21338.255859,0.000000,17.257532,0.500000,0.474603,
"[-3468.574284,-8749.163851,39.213525]",775,423,0.478043,1.065474,172.010666,74.911916,95051.343750,91744.773438,73686.281250,70379.906250,21365.080078,21363.230469,0.000000,1.627414,0.269841,0.300000,
"[-3409.783607,-8923.362294,19.775901]",1472,658,0.277761,2.478244,258.942047,281.946809,90509.906250,97180.679688,69144.835938,75817.015625,21365.080078,21355.087891,0.000000,8.587692,0.353968,0.333333,
"[-3360.091887,-8979.220134,19.785974]",1695,857,1.762968,4.777189,226.134872,315.277154,85312.570313,91361.531250,63947.468750,70004.054688,21365.080078,21327.970703,0.000000,29.502569,0.409524,0.423810,
"[-3230.624811,-8771.796197,21.260368]",866,1374,0.572171,1.275760,335.226379,321.115280,97773.351563,99652.164063,76408.281250,78287.312500,21365.080078,21362.433594,0.000000,2.420506,0.190476,0.193651,
"[-3327.523665,-9075.432826,19.745140]",2080,987,0.294663,3.792124,55.195988,340.316913,78924.429688,76810.523438,57559.351563,55452.503906,21365.080078,21341.689453,0.000000,16.337940,0.525397,0.569841,
"[-3472.905522,-8802.970320,17.479902]",990,405,0.761887,1.785055,267.237732,125.382779,97729.421875,87633.164063,76364.351563,66268.843750,21365.080078,21359.894531,0.000000,4.425250,0.193651,0.319048,
"[-3309.493629,-8808.754515,19.510564]",1014,1059,4.686529,3.290663,291.192566,311.771421,98099.132813,102330.367188,76734.046875,80967.000000,21365.080078,21347.468750,0.000000,15.890995,0.165079,0.234921,
"[-2908.031536,-8800.750803,22.039285]",982,2665,1.992816,2.571914,25.584602,306.403181,77529.265625,82020.562500,56164.195313,60658.285156,21365.080078,21354.316406,0.000000,7.958506,0.504762,0.480952,
