pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded2d,percentageShaded3d
"[-2768.592540,-9187.114878,16.364416]",2527,3223,3.828262,4.220948,303.818695,27.470661,1173064.500000,1177870.875000,818362.687500,823324.437500,354702.187500,354221.000000,0.000000,324.938019,0.657533,0.653275,
"[-3294.317509,-8916.031162,40.449205]",1443,1120,3.608540,0.785402,114.959106,155.012748,2149129.500000,2123925.250000,1794427.000000,1769218.500000,354702.187500,354685.468750,0.000000,20.034983,0.202183,0.236790,
"[-3022.691822,-9245.663042,15.416570]",2761,2206,1.189798,4.264987,190.615936,151.955097,1170223.875000,1178445.375000,815521.937500,823903.937500,354702.187500,354210.937500,0.000000,329.914825,0.626201,0.619214,
"[-2822.548347,-9483.924811,9.890454]",3714,3007,0.506874,1.661146,109.509239,234.751040,2142928.500000,2169577.000000,1788225.750000,1814858.375000,354702.187500,354627.718750,0.000000,90.048286,0.240284,0.240502,
"[-2581.879259,-9314.131773,10.291912]",3035,3969,1.150749,3.534935,283.922760,310.424953,1861062.375000,1953177.500000,1506360.625000,1598447.375000,354702.187500,354364.593750,0.000000,365.529083,0.429367,0.379476,
"[-2561.465363,-9151.703495,12.351365]",2385,4051,0.128857,2.792353,64.641113,266.235714,1990616.500000,2028355.125000,1635914.375000,1673625.875000,354702.187500,354491.437500,0.000000,236.140335,0.326092,0.346507,
"[-3481.265818,-8809.124435,17.390962]",1015,372,0.227599,1.486704,166.137238,299.378861,2176654.250000,2181588.500000,1821951.875000,1826874.000000,354702.187500,354642.500000,0.000000,72.575775,0.178275,0.207205,
"[-3325.844891,-9379.372117,14.608339]",3296,994,2.179567,1.756198,200.638809,87.610317,1911446.750000,1885672.250000,1556745.500000,1530965.625000,354702.187500,354618.656250,0.000000,89.809196,0.415721,0.412445,
"[-2923.274807,-9101.528963,71.545511]",2185,2604,4.460875,4.365780,286.577698,281.386051,1949948.125000,2039953.625000,1595245.750000,1685196.750000,354702.187500,354187.500000,0.000000,570.463501,0.358734,0.343996,
"[-2912.027019,-9211.798595,16.009540]",2626,2649,1.400218,3.779872,156.868042,161.644626,1231419.125000,1241710.250000,876717.312500,887123.187500,354702.187500,354316.406250,0.000000,270.694183,0.668231,0.663319,
"[-3120.060733,-9206.586094,15.459921]",2605,1817,0.866968,1.104253,351.576263,311.716166,1638309.750000,1687230.000000,1283607.625000,1332530.000000,354702.187500,354669.093750,0.000000,31.225046,0.541266,0.522380,
"[-3219.847080,-9201.911657,16.749128]",2586,1418,0.542540,1.534568,101.208084,123.871687,1848835.625000,1837350.500000,1494133.250000,1482645.125000,354702.187500,354638.437500,0.000000,66.651665,0.432096,0.424891,
"[-3211.889689,-9529.256761,11.725206]",3896,1449,2.950908,4.170225,262.345245,299.171570,1837412.750000,1946181.875000,1482710.875000,1591446.250000,354702.187500,354232.343750,0.000000,503.931122,0.425764,0.388210,
"[-2854.881540,-9546.912009,9.349061]",3966,2877,1.806003,0.893115,288.650848,190.574543,2171476.000000,2173989.750000,1816773.125000,1819281.750000,354702.187500,354680.468750,0.000000,26.385241,0.167031,0.164847,
"[-2733.539732,-9547.853622,8.947782]",3970,3363,2.779823,3.501115,288.909668,59.219834,2172405.000000,2108249.750000,1817703.125000,1753473.125000,354702.187500,354371.125000,0.000000,405.660828,0.168341,0.171397,
"[-3408.037682,-8960.656902,19.795129]",1621,665,0.738534,1.987611,127.545593,200.576373,2084761.250000,2093309.125000,1730059.750000,1738588.125000,354702.187500,354595.343750,0.000000,125.662750,0.293777,0.281878,
"[-3219.209145,-9412.126804,12.679710]",3427,1420,2.881794,2.147440,112.626045,199.716809,1542713.625000,1575168.375000,1188011.375000,1220481.125000,354702.187500,354577.468750,0.000000,110.176697,0.607969,0.589738,
"[-2879.156617,-8667.781567,19.590288]",450,2780,1.050851,1.895915,18.742046,235.883781,1920198.750000,1951979.125000,1565497.000000,1597269.000000,354702.187500,354604.875000,0.000000,105.128983,0.399017,0.401092,
"[-2850.718180,-9566.349596,9.166998]",4044,2894,0.379200,1.581596,157.944092,143.051121,2116446.500000,2104715.000000,1761743.875000,1749999.875000,354702.187500,354634.531250,0.000000,80.862617,0.225764,0.214956,
"[-3149.942917,-9077.955004,16.589309]",2090,1697,3.250011,3.390448,355.712006,18.457330,1799768.875000,1791229.250000,1445065.750000,1436522.000000,354702.187500,354391.625000,0.000000,315.460022,0.471507,0.470633,
"[-3355.861376,-9006.829578,19.741670]",1806,873,1.820539,4.219275,238.931290,109.704925,2093209.625000,2009258.625000,1738507.625000,1654472.750000,354702.187500,354221.375000,0.000000,564.729065,0.293122,0.306332,
"[-3382.889642,-9227.906907,16.704912]",2690,765,2.411343,3.799031,233.832108,235.052982,1493208.500000,1492723.125000,1138507.000000,1138086.625000,354702.187500,354312.343750,0.000000,323.887268,0.652620,0.659389,
"[-3103.205839,-9548.660719,10.741544]",3973,1884,0.995956,2.946773,266.452301,285.922428,1921696.500000,1949669.875000,1566993.875000,1594948.500000,354702.187500,354467.718750,0.000000,253.503448,0.308734,0.308515,
"[-3108.074285,-8904.193739,22.412059]",1395,1865,0.687172,1.346366,356.882324,205.339516,2125706.500000,2138393.250000,1771004.750000,1783682.250000,354702.187500,354652.937500,0.000000,58.712677,0.255895,0.256550,
"[-3132.550814,-9008.107482,19.907806]",1811,1767,3.762340,4.295400,67.614716,120.218351,1200557.375000,1293065.875000,845855.187500,938493.875000,354702.187500,354204.031250,0.000000,368.755463,0.655240,0.618886,
"[-2731.659505,-9021.996277,17.663719]",1867,3370,2.196986,4.744505,119.243858,59.355273,1695862.625000,1662848.000000,1341160.500000,1308168.875000,354702.187500,354094.312500,0.000000,584.527954,0.533406,0.525764,
"[-2809.655360,-8715.198518,22.950368]",639,3058,0.950635,4.335046,72.500214,11.254105,1831934.625000,1783760.625000,1477232.125000,1429040.500000,354702.187500,354194.656250,0.000000,525.404419,0.391921,0.384061,
"[-3124.425547,-8946.230043,21.813474]",1564,1799,0.550989,2.354501,12.578111,215.370239,2009674.750000,2043784.375000,1654972.625000,1689060.750000,354702.187500,354552.281250,0.000000,170.957901,0.342576,0.336572,
"[-3439.766517,-9319.310646,15.029716]",3056,538,3.756461,4.619669,136.622055,212.995949,1892862.625000,1941948.250000,1538159.875000,1587208.125000,354702.187500,354126.031250,0.000000,613.942139,0.434061,0.437773,
"[-2757.982686,-8800.851690,19.942146]",982,3265,4.377180,2.635072,150.468506,168.223533,1843748.000000,1839336.125000,1489045.875000,1484625.000000,354702.187500,354514.562500,0.000000,195.733826,0.381987,0.380786,
"[-2746.667747,-9086.597668,17.455080]",2125,3310,2.147692,1.035749,271.807037,175.163028,1857367.375000,1869771.250000,1502666.750000,1515068.625000,354702.187500,354673.156250,0.000000,30.565153,0.383734,0.375000,
"[-2639.830549,-9252.119818,13.435251]",2787,3738,2.480581,3.663161,286.500519,328.223835,1593322.875000,1598094.750000,1238620.625000,1243430.125000,354702.187500,354339.750000,0.000000,324.745270,0.564847,0.568231,
"[-3324.065390,-8923.160519,40.517057]",1471,1001,3.241894,3.659927,261.783691,248.909861,2119622.250000,2171554.250000,1764920.125000,1816784.000000,354702.187500,354340.375000,0.000000,431.095947,0.163428,0.180349,
"[-2742.302934,-9247.310865,15.080269]",2768,3328,3.805922,2.740439,18.749500,5.366205,1369667.625000,1452103.750000,1014966.250000,1097440.250000,354702.187500,354499.406250,0.000000,164.230927,0.617795,0.592795,
"[-2829.061991,-9380.280101,11.407161]",3300,2981,1.976550,0.766433,206.545578,158.206855,1870546.125000,1865932.250000,1515843.875000,1511228.875000,354702.187500,354686.156250,0.000000,16.749243,0.390502,0.391266,
"[-3034.577545,-8759.656112,21.230625]",817,2159,2.631448,0.951692,115.482460,162.415651,1542150.875000,1591640.375000,1187448.125000,1236941.750000,354702.187500,354677.625000,0.000000,21.991526,0.555459,0.531223,
"[-3087.861842,-9560.094594,10.325120]",4019,1945,0.508814,2.039486,222.732697,356.392139,1815844.125000,1810020.875000,1461141.500000,1455316.125000,354702.187500,354589.718750,0.000000,114.881859,0.375764,0.375328,
"[-2770.069861,-9556.429028,9.128890]",4004,3217,1.019419,2.268971,88.273972,112.686466,2172885.750000,2138510.750000,1818183.375000,1783777.625000,354702.187500,354563.062500,0.000000,171.015823,0.173581,0.158843,
"[-3450.376370,-8830.983313,17.119489]",1103,495,0.757264,0.696810,163.199387,151.162665,2171268.750000,2139152.750000,1816566.750000,1784448.875000,354702.187500,354688.906250,0.000000,15.866795,0.187445,0.230895,
"[-3249.897140,-9560.329997,11.042592]",4020,1297,0.967759,0.295921,52.678532,18.940956,2150226.250000,2147432.750000,1795524.375000,1792731.125000,354702.187500,354699.687500,0.000000,2.866650,0.194432,0.200764,
"[-3050.895231,-9241.694815,15.674532]",2745,2093,3.032291,2.427675,277.404053,314.442663,1247688.000000,1264138.750000,892985.937500,909482.062500,354702.187500,354542.906250,0.000000,113.757050,0.628712,0.621943,
"[-3073.189354,-8880.048086,22.222604]",1299,2004,0.362208,2.187720,242.352570,137.247324,2139463.000000,2114105.500000,1784761.375000,1759376.750000,354702.187500,354572.750000,0.000000,155.957535,0.234607,0.234607,
"[-3485.899235,-8812.285565,17.376697]",1028,353,0.227599,0.888563,166.137238,244.772225,2179343.000000,2167643.500000,1824640.875000,1812937.000000,354702.187500,354680.812500,0.000000,25.891798,0.170197,0.208297,
"[-3282.364636,-9065.075081,51.162920]",2039,1167,3.645977,1.309608,114.403931,318.821050,1858336.750000,1852169.750000,1503634.250000,1497466.750000,354702.187500,354655.718750,0.000000,48.265774,0.320087,0.330349,
"[-2816.404033,-9180.792618,15.815504]",2502,3031,2.663428,2.412200,222.480896,204.005353,1925959.000000,1934637.250000,1571258.875000,1579921.000000,354702.187500,354544.843750,0.000000,170.260803,0.385590,0.389520,
"[-3045.388851,-9131.828731,18.582750]",2306,2115,0.655309,4.617751,171.740173,0.636547,1038115.250000,1043626.875000,683412.562500,689153.562500,354702.187500,354126.468750,0.000000,346.989807,0.743341,0.731223,
"[-3187.077405,-9344.297025,13.105793]",3156,1549,0.258833,1.380254,228.714508,345.061821,1806366.625000,1825305.000000,1451665.000000,1470601.875000,354702.187500,354650.593750,0.000000,52.716854,0.452183,0.441594,
"[-2615.152566,-9339.891620,10.918301]",3138,3836,0.720650,2.830352,169.124557,105.019444,1023204.125000,1033192.437500,668501.687500,678580.062500,354702.187500,354485.656250,0.000000,126.565445,0.702620,0.705459,
"[-3051.029533,-8804.080078,21.355800]",995,2093,1.293015,3.047126,312.530823,93.863752,2120326.000000,2058408.375000,1765625.000000,1703656.125000,354702.187500,354451.343750,0.000000,299.721985,0.246507,0.250764,
"[-3334.943848,-8717.821583,21.705043]",650,957,0.349534,2.129112,58.409515,277.696752,1258212.875000,1284557.000000,903510.875000,929889.937500,354702.187500,354579.625000,0.000000,87.369141,0.668231,0.665611,
"[-2632.376791,-9376.244616,10.843487]",3284,3767,1.520401,4.104315,105.155991,114.588907,1777428.625000,1741446.625000,1422725.500000,1386740.250000,354702.187500,354247.312500,0.000000,458.537018,0.460044,0.455677,
"[-2566.703139,-9069.379598,13.716264]",2056,4030,1.464352,4.198445,165.751465,226.113453,1720370.625000,1757286.875000,1365668.375000,1402598.375000,354702.187500,354226.125000,0.000000,462.744781,0.474672,0.484934,
"[-2891.781000,-9006.627804,19.777439]",1805,2730,3.509028,2.799641,54.213715,200.309206,1811652.375000,1828044.500000,1456950.250000,1473334.125000,354702.187500,354490.500000,0.000000,218.957489,0.451092,0.440830,
"[-3202.958610,-9021.659986,20.693246]",1865,1485,0.967517,1.982428,214.425034,16.576734,1924233.250000,1931373.250000,1569531.625000,1576662.125000,354702.187500,354595.906250,0.000000,115.579063,0.399236,0.395415,
"[-3283.741231,-9042.173702,21.652694]",1947,1162,1.399570,4.215615,331.602295,306.855837,1137756.125000,1146806.625000,783053.687500,792272.937500,354702.187500,354222.156250,0.000000,311.916931,0.651965,0.654367,
"[-3034.308941,-9176.891649,17.516862]",2486,2160,1.349896,4.567649,176.136261,186.919703,1427659.750000,1458770.250000,1072958.500000,1104171.500000,354702.187500,354138.968750,0.000000,460.622711,0.598362,0.587773,
"[-3129.025388,-9243.880702,15.205146]",2754,1781,0.133658,2.431008,107.412712,7.435317,1988763.750000,1981199.000000,1634061.750000,1626476.750000,354702.187500,354542.531250,0.000000,179.029861,0.366157,0.365830,
"[-3407.131144,-9565.946047,12.832511]",4042,668,1.202716,3.944544,199.744507,142.203519,2043421.750000,1990951.500000,1688719.125000,1636184.375000,354702.187500,354281.937500,0.000000,486.371033,0.305131,0.296834,
"[-3144.268659,-9245.965703,15.145812]",2762,1720,0.643830,0.823023,177.850296,158.022921,1895257.500000,1890596.625000,1540555.750000,1535893.250000,354702.187500,354683.656250,0.000000,19.575432,0.432751,0.430786,
"[-2779.269545,-9253.296834,14.750354]",2792,3180,1.145504,4.231705,269.508118,313.161431,1466904.750000,1490994.875000,1112203.500000,1136374.875000,354702.187500,354218.656250,0.000000,402.381226,0.547380,0.544760,
"[-2750.797532,-9131.929618,16.671232]",2306,3294,4.712782,4.970382,341.325256,32.959950,2002290.750000,1976932.500000,1647589.000000,1622135.250000,354702.187500,354035.312500,0.000000,762.619690,0.359607,0.347817,
"[-3409.481428,-8726.531505,39.294382]",685,659,3.020549,3.968976,324.797943,69.506248,1292950.875000,1269617.875000,938248.437500,915027.687500,354702.187500,354276.781250,0.000000,313.857727,0.564301,0.569432,
"[-3228.946036,-9001.650706,21.745912]",1785,1381,0.270252,0.726184,231.023590,165.496134,1869761.500000,1874421.250000,1515060.750000,1519718.000000,354702.187500,354688.000000,0.000000,15.064816,0.437773,0.439629,
"[-3136.680599,-9257.063287,15.203536]",2807,1750,1.136835,4.641033,172.888641,185.716468,1856440.750000,1858451.500000,1501737.875000,1503722.500000,354702.187500,354120.625000,0.000000,609.332397,0.450873,0.450546,
"[-2811.099106,-9087.202991,17.379472]",2127,3053,3.284581,1.696301,3.391508,27.935976,2047305.250000,2044923.875000,1692603.375000,1690209.375000,354702.187500,354624.437500,0.000000,90.203903,0.322052,0.313865,
"[-2989.989298,-8801.759674,21.665048]",986,2337,0.742822,2.804435,131.278305,317.741874,1802476.500000,1854245.250000,1447774.500000,1499536.250000,354702.187500,354489.843750,0.000000,218.986206,0.452402,0.437555,
"[-3088.298323,-8944.985768,21.728965]",1559,1944,1.514066,0.945212,202.799561,181.106360,1848337.000000,1872161.625000,1493634.625000,1517458.250000,354702.187500,354677.968750,0.000000,25.412863,0.431659,0.420524,
"[-3061.874415,-8919.192292,22.108369]",1455,2049,0.653333,2.014909,247.436905,121.768396,1231999.250000,1249321.000000,877297.500000,894651.312500,354702.187500,354592.406250,0.000000,77.358192,0.656769,0.647817,
"[-3187.144556,-9282.823134,14.793650]",2910,1548,2.866187,4.584965,264.035736,292.470986,1767525.500000,1857139.625000,1412823.500000,1502433.250000,354702.187500,354134.406250,0.000000,571.926270,0.496507,0.486026,
"[-3396.151960,-9330.946295,15.198444]",3102,712,0.388371,1.242819,130.297897,7.402818,1457132.750000,1448720.875000,1102431.625000,1094026.250000,354702.187500,354660.531250,0.000000,34.410892,0.579367,0.574454,
"[-2992.070979,-9164.516161,17.429130]",2437,2329,1.542026,3.497117,119.991104,277.037609,1348078.250000,1387933.125000,993376.562500,1033306.437500,354702.187500,354371.781250,0.000000,254.935532,0.601528,0.593122,
"[-3271.654055,-9509.213851,11.349183]",3815,1210,0.566655,2.618836,86.041130,290.750153,1911703.500000,2022491.000000,1557001.000000,1667768.000000,354702.187500,354516.875000,0.000000,206.849792,0.392140,0.362773,
"[-2876.839909,-8774.452891,21.400154]",876,2790,1.441232,4.061836,315.970612,7.469672,1984353.500000,1968803.250000,1629651.500000,1614045.375000,354702.187500,354256.718750,0.000000,501.129425,0.308188,0.300328,
"[-3124.056216,-9437.785764,15.612719]",3530,1801,0.487126,0.241224,168.397659,152.322781,1963222.000000,1964185.375000,1608519.500000,1609482.250000,354702.187500,354700.406250,0.000000,1.742383,0.361135,0.358515,
"[-2761.608839,-8997.783366,18.305704]",1770,3251,1.715496,3.062686,84.807884,149.739385,1649714.000000,1645374.125000,1295012.750000,1290688.375000,354702.187500,354448.750000,0.000000,237.342545,0.518668,0.512773,
"[-3446.884520,-8835.523233,17.128252]",1121,509,0.358428,1.235778,50.108318,109.815479,2036405.500000,1932951.000000,1681704.750000,1578245.875000,354702.187500,354661.000000,0.000000,45.289795,0.291048,0.368777,
"[-3248.285517,-9061.308628,55.280237]",2024,1304,4.243305,0.702563,109.651642,208.648192,2077122.625000,2199497.750000,1722420.125000,1844792.125000,354702.187500,354688.812500,0.000000,16.482321,0.199891,0.132533,
"[-2581.879259,-9315.577822,10.262668]",3041,3969,1.150749,0.572556,283.922760,100.075083,1859240.000000,1872939.750000,1504537.500000,1518236.375000,354702.187500,354693.281250,0.000000,9.385294,0.420633,0.404258,
"[-3293.914603,-9332.997666,14.239473]",3111,1121,0.858453,1.239010,276.494019,350.656409,1296899.125000,1310433.500000,942196.000000,955742.875000,354702.187500,354660.750000,0.000000,30.609558,0.676747,0.669651,
"[-2570.094263,-9365.718725,10.160026]",3241,4017,1.117781,3.704240,155.822113,88.243773,1431553.125000,1421128.875000,1076852.000000,1066496.250000,354702.187500,354331.656250,0.000000,301.841248,0.611681,0.610917,
"[-3161.123554,-8915.493098,21.805425]",1441,1652,0.293741,2.598834,215.215546,215.202536,2130339.750000,2154001.000000,1775638.000000,1799262.000000,354702.187500,354519.656250,0.000000,218.902206,0.251638,0.256223,
"[-3206.987668,-8918.385195,21.840847]",1452,1469,0.463896,1.745015,315.601288,161.984880,2086794.250000,2072158.000000,1732091.750000,1717441.250000,354702.187500,354619.875000,0.000000,96.723221,0.288319,0.288100,
"[-2643.020220,-9071.161938,16.434291]",2063,3725,1.978564,2.295960,296.572113,300.081101,1673494.875000,1727825.625000,1318793.000000,1373130.250000,354702.187500,354559.593750,0.000000,136.088303,0.499782,0.492249,
"[-2779.739601,-8925.615439,19.640459]",1481,3178,0.426060,2.624009,207.107269,101.179123,1063938.125000,1107502.000000,709236.375000,752868.687500,354702.187500,354516.093750,0.000000,117.886116,0.697817,0.675655,
