size, percentage
1024,100,
1024,99.7549,
1024,99.2647,
1024,99.6732,
1024,94.281,
1024,100,
1024,99.4281,
1024,100,
1024,99.8366,
1024,99.6732,
1024,96.4869,
1024,98.9379,
1024,97.7124,
1024,99.8366,
1024,99.183,
1024,99.6732,
1024,99.6732,
1024,100,
1024,99.9183,
1024,99.6732,
1024,98.6928,
1024,99.4281,
1024,98.9379,
1024,99.3464,
1024,99.9183,
1024,99.5098,
1024,99.0196,
1024,99.4281,
1024,99.5915,
1024,99.6732,
1024,99.7549,
1024,99.8366,
1024,98.2843,
1024,99.9183,
1024,99.6732,
1024,99.8366,
1024,99.8366,
1024,99.2647,
1024,99.8366,
1024,97.8758,
1024,99.9183,
1024,99.4281,
1024,99.6732,
1024,99.7549,
1024,99.5098,
1024,99.5098,
1024,98.0392,
1024,99.5098,
1024,97.7941,
1024,99.8366,
1024,99.4281,
1024,93.7092,
1024,99.1013,
1024,99.5098,
1024,99.5915,
1024,99.2647,
1024,99.9183,
1024,99.8366,
1024,100,
1024,99.7549,
1024,99.6732,
1024,99.9183,
1024,99.8366,
1024,99.6732,
1024,99.5915,
1024,97.1405,
1024,99.4281,
1024,96.6503,
1024,99.4281,
1024,98.7745,
1024,99.5098,
1024,98.6928,
1024,99.7549,
1024,99.0196,
1024,99.6732,
1024,99.1013,
1024,97.8758,
1024,95.3431,
1024,99.3464,
1024,99.5098,
1024,100,
1024,99.7549,
1024,99.4281,
1024,99.0196,
1024,96.8137,
1024,99.4281,
1024,99.8366,
1024,98.5294,
1024,99.7549,
1024,99.5915,
1024,99.3464,
1024,99.9183,
1024,99.4281,
1024,100,
1024,99.5098,
1024,99.5098,
1024,99.8366,
1024,99.3464,
1024,98.7745,
1024,99.2647,
1024,99.9183,
1024,99.3464,
1024,99.8366,
1024,99.9183,
1024,99.8366,
1024,99.6732,
1024,99.8366,
1024,99.9183,
1024,99.3464,
1024,98.9379,
1024,99.4281,
1024,99.8366,
1024,99.183,
1024,99.9183,
1024,99.9183,
1024,99.9183,
1024,99.8366,
1024,99.183,
1024,100,
1024,99.2647,
1024,99.7549,
1024,99.6732,
1024,99.7549,
1024,99.3464,
1024,94.3627,
1024,100,
1024,99.6732,
1024,99.6732,
1024,99.7549,
1024,99.5915,
1024,99.8366,
1024,99.9183,
1024,98.366,
1024,99.2647,
1024,99.183,
1024,100,
1024,99.5098,
1024,99.2647,
1024,99.5098,
1024,99.7549,
1024,99.7549,
1024,100,
1024,99.5098,
1024,99.3464,
1024,99.4281,
1024,99.2647,
1024,100,
1024,99.9183,
1024,98.9379,
1024,99.5098,
1024,99.3464,
1024,98.8562,
1024,99.5098,
1024,99.183,
1024,99.6732,
1024,99.9183,
1024,99.183,
1024,99.4281,
1024,99.4281,
1024,97.4673,
1024,99.1013,
1024,99.5915,
1024,98.7745,
1024,99.7549,
1024,99.6732,
1024,98.1209,
1024,98.6111,
1024,99.1013,
1024,99.5098,
1024,100,
1024,99.5098,
1024,99.9183,
1024,99.5915,
1024,97.0588,
1024,99.9183,
1024,99.6732,
1024,99.9183,
1024,99.183,
1024,97.7941,
1024,99.7549,
1024,99.5915,
1024,99.5098,
1024,98.9379,
1024,99.5915,
1024,99.8366,
1024,99.6732,
1024,99.8366,
1024,99.4281,
1024,99.8366,
1024,99.2647,
1024,99.9183,
1024,99.3464,
1024,99.8366,
1024,95.0163,
1024,99.9183,
1024,99.8366,
1024,99.6732,
1024,98.2843,
1024,99.8366,
1024,97.7941,
1024,99.9183,
1024,99.7549,
1024,99.5098,
1024,99.6732,
1024,99.4281,
1024,99.9183,
1024,99.3464,
1024,99.4281,
1024,99.9183,
1024,99.4281,
1024,98.1209,
1024,99.3464,
1024,98.9379,
1024,94.5261,
1024,99.8366,
1024,99.5915,
1024,99.2647,
1024,98.9379,
1024,99.7549,
1024,99.9183,
1024,99.183,
1024,100,
1024,99.7549,
1024,99.7549,
1024,99.3464,
1024,99.5915,
1024,99.4281,
1024,99.9183,
1024,99.0196,
1024,99.8366,
1024,99.5098,
1024,99.9183,
1024,99.5098,
1024,99.9183,
2048,99.9183,
2048,99.6732,
2048,99.9183,
2048,99.5915,
2048,99.8366,
2048,99.1013,
2048,100,
2048,99.4281,
2048,98.2843,
2048,99.7549,
2048,99.9183,
2048,99.9183,
2048,99.6732,
2048,97.6307,
2048,99.7549,
2048,98.7745,
2048,99.4281,
2048,99.8366,
2048,100,
2048,99.9183,
2048,99.8366,
2048,99.4281,
2048,99.4281,
2048,99.9183,
2048,98.6111,
2048,99.7549,
2048,99.3464,
2048,99.183,
2048,97.9575,
2048,97.7941,
2048,99.3464,
2048,99.0196,
2048,99.5098,
2048,99.7549,
2048,99.6732,
2048,99.7549,
2048,100,
2048,99.4281,
2048,99.7549,
2048,99.5098,
2048,99.5098,
2048,99.6732,
2048,99.9183,
2048,98.1209,
2048,99.8366,
2048,99.7549,
2048,98.8562,
2048,99.6732,
2048,99.7549,
2048,99.9183,
2048,99.7549,
2048,99.5915,
2048,99.4281,
2048,99.5915,
2048,99.5915,
2048,100,
2048,99.183,
2048,99.6732,
2048,100,
2048,100,
2048,100,
2048,100,
2048,98.6928,
2048,99.5915,
2048,99.0196,
2048,99.8366,
2048,99.3464,
2048,98.8562,
2048,100,
2048,99.7549,
2048,99.8366,
2048,99.9183,
2048,98.6928,
2048,98.2843,
2048,99.7549,
2048,99.3464,
2048,99.5915,
2048,99.5915,
2048,100,
2048,99.2647,
2048,98.2843,
2048,99.4281,
2048,100,
2048,98.5294,
2048,99.7549,
2048,99.8366,
2048,99.6732,
2048,99.6732,
2048,100,
2048,99.5098,
2048,99.5915,
2048,99.3464,
2048,99.8366,
2048,99.6732,
2048,99.6732,
2048,99.6732,
2048,99.5915,
2048,99.4281,
2048,99.5915,
2048,99.6732,
2048,99.3464,
2048,99.9183,
2048,99.3464,
2048,97.9575,
2048,99.5915,
2048,99.6732,
2048,97.4673,
2048,99.9183,
2048,99.1013,
2048,95.7516,
2048,100,
2048,99.5098,
2048,98.6928,
2048,96.2418,
2048,99.1013,
2048,99.9183,
2048,99.9183,
2048,99.5915,
2048,92.9739,
2048,99.4281,
2048,99.183,
2048,99.8366,
2048,99.4281,
2048,99.1013,
2048,99.8366,
2048,99.7549,
2048,99.7549,
2048,99.1013,
2048,99.8366,
2048,95.5065,
2048,97.9575,
2048,98.0392,
2048,99.3464,
2048,100,
2048,98.6111,
2048,100,
2048,99.6732,
2048,99.9183,
2048,99.6732,
2048,99.6732,
2048,99.9183,
2048,99.7549,
2048,99.183,
2048,100,
2048,99.8366,
2048,99.4281,
2048,99.5098,
2048,99.7549,
2048,99.7549,
2048,100,
2048,99.4281,
2048,99.5098,
2048,99.5915,
2048,99.8366,
2048,99.8366,
2048,99.7549,
2048,99.8366,
2048,100,
2048,97.6307,
2048,99.183,
2048,99.5098,
2048,99.9183,
2048,96.732,
2048,99.2647,
2048,99.3464,
2048,98.6111,
2048,99.8366,
2048,99.7549,
2048,99.9183,
2048,99.1013,
2048,99.9183,
2048,99.5915,
2048,99.7549,
2048,99.8366,
2048,99.7549,
2048,99.3464,
2048,99.1013,
2048,99.1013,
2048,99.1013,
2048,98.9379,
2048,99.6732,
2048,99.9183,
2048,99.9183,
2048,97.4673,
2048,99.7549,
2048,99.5098,
2048,99.7549,
2048,99.6732,
2048,99.5098,
2048,99.5098,
2048,99.9183,
2048,98.9379,
2048,99.7549,
2048,100,
2048,99.8366,
2048,99.1013,
2048,99.5098,
2048,99.9183,
2048,99.5915,
2048,99.2647,
2048,99.5915,
2048,99.3464,
2048,99.7549,
2048,99.5915,
2048,99.5098,
2048,99.4281,
2048,99.7549,
2048,100,
2048,99.7549,
2048,99.7549,
2048,96.5686,
2048,99.8366,
2048,99.8366,
2048,100,
2048,99.9183,
2048,98.5294,
2048,99.6732,
2048,99.5915,
2048,100,
2048,98.4477,
2048,99.2647,
2048,99.9183,
2048,99.5098,
2048,99.7549,
2048,99.183,
2048,99.8366,
2048,99.2647,
2048,99.5098,
2048,99.5915,
2048,99.183,
2048,100,
2048,99.7549,
2048,99.9183,
2048,99.4281,
2048,99.6732,
2048,99.3464,
2048,99.4281,
2048,99.5098,
2048,99.5098,
2048,99.7549,
2048,100,
2048,99.4281,
2048,99.5098,
2048,99.3464,
2048,100,
2048,98.5294,
2048,99.5915,
2048,99.3464,
2048,99.3464,
2048,99.9183,
2048,99.6732,
2048,99.7549,
2048,99.5915,
2048,99.9183,
2048,99.8366,
2048,99.0196,
2048,99.8366,
2048,99.6732,
2048,99.183,
2048,99.7549,
2048,98.9379,
2048,99.4281,
2048,99.5098,
2048,99.9183,
2048,99.9183,
2048,99.5098,
2048,99.3464,
2048,99.8366,
2048,99.7549,
2048,99.5098,
2048,99.7549,
2048,99.0196,
2048,99.3464,
2048,98.8562,
2048,99.5915,
2048,100,
2048,99.9183,
2048,98.8562,
2048,99.5915,
2048,99.9183,
2048,98.5294,
2048,99.8366,
2048,100,
2048,99.8366,
2048,100,
2048,99.2647,
2048,99.7549,
2048,99.5098,
2048,99.7549,
2048,98.0392,
2048,100,
2048,100,
2048,98.0392,
2048,99.5915,
2048,99.8366,
2048,100,
2048,99.6732,
2048,99.5915,
2048,99.183,
2048,99.0196,
2048,99.8366,
2048,99.6732,
2048,99.1013,
2048,99.7549,
2048,99.4281,
2048,99.0196,
2048,99.3464,
2048,99.5915,
2048,99.0196,
2048,99.4281,
2048,99.2647,
2048,99.9183,
2048,99.6732,
2048,99.2647,
2048,99.5915,
2048,99.5915,
2048,99.6732,
2048,99.7549,
2048,98.8562,
2048,99.5915,
2048,99.4281,
2048,100,
2048,100,
2048,99.8366,
2048,99.5098,
2048,99.8366,
2048,97.4673,
2048,98.2843,
2048,99.2647,
2048,100,
2048,99.7549,
2048,99.1013,
2048,99.4281,
2048,98.9379,
2048,99.8366,
2048,99.8366,
2048,99.183,
2048,99.9183,
2048,98.8562,
2048,99.6732,
2048,99.3464,
2048,99.5915,
2048,99.7549,
2048,100,
2048,99.8366,
2048,99.4281,
2048,99.8366,
2048,96.1601,
2048,99.7549,
2048,99.9183,
2048,99.4281,
2048,99.3464,
2048,99.183,
2048,98.9379,
2048,100,
2048,99.1013,
2048,98.7745,
2048,99.5915,
2048,99.9183,
2048,99.6732,
2048,99.0196,
2048,99.7549,
2048,99.6732,
2048,99.3464,
2048,99.8366,
2048,97.9575,
2048,99.9183,
2048,99.9183,
2048,99.8366,
2048,97.7941,
2048,96.0784,
2048,99.1013,
2048,99.183,
2048,100,
2048,99.3464,
2048,99.5098,
2048,99.5915,
2048,99.7549,
2048,99.6732,
2048,99.3464,
2048,99.5915,
2048,99.8366,
2048,99.7549,
2048,99.6732,
2048,99.5915,
2048,100,
2048,99.4281,
2048,99.3464,
2048,99.2647,
2048,99.9183,
2048,99.5098,
2048,99.7549,
2048,99.7549,
2048,99.7549,
2048,99.2647,
2048,99.0196,
2048,97.4673,
2048,99.3464,
2048,99.9183,
2048,99.6732,
2048,99.5915,
2048,90.6046,
2048,98.2026,
2048,99.7549,
2048,99.9183,
2048,99.7549,
2048,99.6732,
2048,99.8366,
2048,99.5915,
2048,99.3464,
2048,99.4281,
2048,99.183,
2048,100,
2048,99.183,
2048,99.2647,
2048,99.3464,
2048,99.9183,
2048,100,
2048,97.7941,
2048,99.7549,
2048,98.4477,
2048,98.9379,
2048,99.9183,
2048,100,
2048,98.6111,
2048,99.7549,
2048,99.9183,
2048,99.8366,
2048,99.2647,
2048,99.6732,
2048,99.8366,
2048,99.7549,
2048,99.5915,
2048,99.183,
2048,99.5915,
2048,99.2647,
2048,98.6111,
2048,99.8366,
2048,99.7549,
2048,98.8562,
2048,99.5915,
2048,99.1013,
2048,100,
2048,99.5098,
2048,99.8366,
2048,100,
2048,99.8366,
2048,99.8366,
2048,98.8562,
2048,100,
2048,99.4281,
2048,99.7549,
2048,99.7549,
2048,99.8366,
2048,99.3464,
2048,99.7549,
2048,98.6111,
2048,97.549,
2048,100,
2048,99.4281,
2048,99.9183,
2048,100,
2048,100,
2048,99.9183,
2048,99.5098,
2048,100,
2048,99.5098,
2048,99.8366,
2048,99.8366,
2048,98.9379,
2048,99.7549,
2048,99.5915,
2048,100,
2048,99.8366,
2048,99.5915,
2048,99.6732,
2048,99.1013,
2048,100,
2048,99.8366,
2048,99.2647,
2048,99.7549,
2048,99.9183,
2048,99.4281,
2048,99.5915,
2048,99.0196,
2048,98.7745,
2048,99.9183,
2048,99.183,
2048,99.5098,
2048,99.5915,
2048,97.3039,
2048,99.8366,
2048,99.9183,
2048,99.6732,
2048,99.2647,
2048,99.2647,
2048,99.5098,
2048,99.5915,
2048,99.9183,
2048,98.6111,
2048,99.6732,
2048,99.7549,
2048,99.8366,
2048,99.0196,
2048,99.9183,
2048,99.183,
2048,99.5098,
2048,99.3464,
2048,100,
2048,98.8562,
2048,99.5915,
2048,99.8366,
2048,99.7549,
2048,99.2647,
2048,99.4281,
2048,98.2843,
2048,99.5098,
2048,99.8366,
2048,99.8366,
2048,100,
2048,99.5098,
2048,98.7745,
2048,99.183,
2048,99.9183,
2048,99.7549,
2048,99.5915,
2048,99.3464,
2048,96.4869,
2048,99.4281,
2048,98.366,
2048,100,
2048,100,
2048,99.2647,
2048,99.7549,
2048,98.7745,
2048,95.1797,
2048,99.8366,
2048,99.5098,
2048,98.7745,
2048,99.6732,
2048,99.2647,
2048,100,
2048,99.7549,
2048,99.4281,
2048,99.5098,
2048,99.7549,
2048,99.5915,
2048,99.5098,
2048,99.5098,
2048,99.8366,
2048,99.5098,
2048,99.0196,
2048,99.1013,
2048,99.7549,
2048,100,
2048,100,
2048,99.9183,
2048,100,
2048,99.6732,
2048,99.8366,
2048,99.8366,
2048,99.7549,
2048,99.5915,
2048,99.6732,
2048,99.5098,
2048,99.7549,
2048,99.183,
2048,99.9183,
2048,99.7549,
2048,98.2843,
2048,99.7549,
2048,99.3464,
2048,99.5098,
2048,99.3464,
2048,98.9379,
2048,99.8366,
2048,99.8366,
2048,99.0196,
2048,99.5098,
2048,99.6732,
2048,99.9183,
2048,99.4281,
2048,99.7549,
2048,98.9379,
2048,98.4477,
2048,99.6732,
2048,100,
2048,99.8366,
2048,99.5098,
2048,99.5915,
2048,99.5915,
2048,100,
2048,99.7549,
2048,99.8366,
2048,99.3464,
2048,99.7549,
2048,99.9183,
2048,93.7908,
2048,99.8366,
2048,99.3464,
2048,99.5098,
2048,99.5915,
2048,100,
2048,100,
2048,99.1013,
2048,99.9183,
2048,99.1013,
2048,99.1013,
2048,100,
2048,99.8366,
2048,100,
2048,99.7549,
2048,99.5098,
2048,99.5915,
2048,99.6732,
2048,99.8366,
2048,99.1013,
2048,99.8366,
2048,98.6111,
2048,98.8562,
2048,99.5098,
2048,98.9379,
2048,99.6732,
2048,98.7745,
2048,99.7549,
2048,99.8366,
2048,99.8366,
2048,99.9183,
2048,99.4281,
2048,99.5098,
2048,99.8366,
2048,99.7549,
2048,99.9183,
2048,99.9183,
2048,99.2647,
2048,99.9183,
2048,99.8366,
2048,99.9183,
2048,99.6732,
2048,99.4281,
2048,99.6732,
2048,99.6732,
2048,99.9183,
2048,99.0196,
2048,99.5915,
2048,99.7549,
2048,99.3464,
2048,98.366,
2048,99.8366,
2048,99.7549,
2048,99.183,
2048,99.4281,
2048,99.6732,
2048,99.8366,
2048,99.3464,
2048,99.8366,
2048,99.8366,
2048,98.8562,
2048,99.2647,
2048,99.9183,
2048,99.4281,
2048,99.5098,
2048,99.5098,
2048,99.4281,
2048,99.6732,
2048,100,
2048,98.9379,
2048,87.0098,
2048,98.7745,
2048,98.6111,
2048,99.6732,
2048,99.6732,
2048,99.6732,
2048,99.6732,
2048,99.3464,
2048,99.5098,
2048,99.8366,
2048,99.7549,
2048,99.6732,
2048,100,
2048,99.6732,
2048,100,
2048,99.183,
2048,98.6928,
2048,99.1013,
2048,99.9183,
2048,100,
2048,99.5098,
2048,99.8366,
2048,98.4477,
2048,98.6111,
2048,98.2026,
2048,99.4281,
2048,98.366,
2048,99.7549,
2048,96.1601,
2048,99.5915,
2048,99.5915,
2048,99.183,
2048,100,
2048,99.5915,
2048,99.9183,
2048,100,
2048,99.8366,
2048,100,
2048,99.4281,
2048,99.9183,
2048,99.7549,
2048,99.5098,
2048,95.3431,
2048,99.6732,
2048,99.6732,
2048,99.8366,
2048,99.8366,
2048,99.8366,
2048,99.9183,
2048,99.7549,
2048,99.8366,
2048,99.5915,
2048,99.183,
2048,99.5915,
2048,100,
2048,99.8366,
2048,99.7549,
2048,99.5098,
2048,99.7549,
2048,99.7549,
2048,100,
2048,99.183,
2048,99.9183,
2048,99.5098,
2048,99.5915,
2048,96.1601,
2048,99.7549,
2048,99.9183,
2048,99.0196,
2048,99.9183,
2048,99.5915,
2048,99.5915,
2048,99.3464,
2048,99.5098,
2048,99.7549,
2048,99.9183,
2048,99.2647,
2048,98.6111,
2048,100,
2048,98.4477,
2048,99.4281,
2048,99.5915,
2048,100,
2048,99.5915,
2048,99.8366,
2048,99.183,
2048,99.8366,
2048,99.7549,
2048,99.9183,
2048,99.3464,
2048,99.183,
2048,99.3464,
2048,99.4281,
2048,98.6928,
2048,99.4281,
2048,99.4281,
2048,99.8366,
2048,98.9379,
2048,100,
2048,100,
2048,100,
2048,99.3464,
2048,99.6732,
2048,94.281,
2048,100,
2048,99.3464,
2048,100,
2048,99.8366,
2048,99.6732,
2048,96.5686,
2048,99.0196,
2048,97.7124,
2048,99.8366,
2048,99.183,
2048,99.6732,
2048,99.8366,
2048,100,
2048,99.9183,
2048,99.6732,
2048,98.6928,
2048,99.5098,
2048,98.9379,
2048,99.3464,
2048,100,
2048,99.6732,
2048,99.1013,
2048,99.5098,
2048,99.9183,
2048,99.6732,
2048,99.7549,
2048,99.8366,
2048,98.2026,
2048,100,
2048,99.8366,
2048,100,
2048,99.9183,
2048,99.2647,
2048,99.9183,
2048,97.8758,
2048,100,
2048,99.5098,
2048,99.8366,
2048,99.7549,
2048,99.4281,
2048,99.5098,
2048,97.8758,
2048,99.5098,
2048,97.8758,
2048,99.8366,
2048,99.4281,
2048,93.7092,
2048,99.0196,
2048,99.4281,
2048,99.6732,
2048,99.3464,
2048,99.9183,
2048,99.8366,
2048,100,
2048,99.7549,
2048,99.6732,
2048,100,
2048,99.8366,
2048,99.7549,
2048,99.9183,
2048,97.1405,
2048,99.5915,
2048,96.732,
2048,99.4281,
2048,98.6928,
2048,99.6732,
2048,98.6928,
2048,99.8366,
2048,98.9379,
2048,99.6732,
2048,99.183,
2048,97.8758,
2048,95.4248,
2048,99.3464,
2048,99.5098,
2048,99.8366,
2048,99.7549,
2048,99.5915,
2048,99.0196,
2048,96.8137,
2048,99.4281,
2048,99.9183,
2048,98.366,
2048,99.7549,
2048,99.5098,
2048,99.3464,
2048,99.9183,
2048,99.6732,
2048,100,
2048,99.5098,
2048,99.5915,
2048,99.8366,
2048,99.3464,
2048,98.8562,
2048,99.2647,
2048,100,
2048,99.3464,
2048,99.8366,
2048,99.9183,
2048,100,
2048,99.8366,
2048,99.9183,
2048,99.9183,
2048,99.4281,
2048,98.9379,
2048,99.5915,
2048,99.9183,
2048,99.2647,
2048,99.9183,
2048,99.9183,
2048,100,
2048,99.7549,
2048,99.4281,
2048,100,
2048,99.6732,
2048,99.7549,
2048,99.6732,
2048,99.7549,
2048,99.3464,
2048,94.4444,
2048,100,
2048,99.5915,
2048,99.6732,
2048,99.8366,
2048,99.7549,
2048,99.8366,
2048,99.9183,
2048,98.366,
2048,99.3464,
2048,99.2647,
2048,100,
2048,99.5915,
2048,99.2647,
2048,99.5098,
2048,99.9183,
2048,99.7549,
2048,100,
2048,99.5098,
2048,99.5098,
2048,99.5098,
2048,99.3464,
2048,100,
2048,99.8366,
2048,99.0196,
2048,99.5915,
2048,99.4281,
2048,98.8562,
2048,99.5098,
2048,99.4281,
2048,99.6732,
2048,99.8366,
2048,99.1013,
2048,99.8366,
2048,99.3464,
2048,97.549,
2048,99.0196,
2048,99.5098,
2048,98.8562,
2048,99.7549,
2048,99.6732,
2048,98.0392,
2048,98.7745,
2048,99.1013,
2048,99.5098,
2048,99.9183,
2048,99.7549,
2048,99.9183,
2048,99.5915,
2048,97.0588,
2048,100,
2048,99.7549,
2048,100,
2048,99.3464,
2048,97.7124,
2048,99.8366,
2048,99.5098,
2048,99.5098,
2048,99.1013,
2048,99.5915,
2048,99.8366,
2048,99.6732,
2048,99.8366,
2048,99.4281,
2048,99.9183,
2048,99.2647,
2048,99.9183,
2048,99.4281,
2048,99.8366,
2048,95.098,
2048,99.9183,
2048,100,
2048,99.9183,
2048,98.1209,
2048,99.8366,
2048,97.7941,
2048,99.9183,
2048,99.7549,
2048,99.5098,
2048,99.6732,
2048,99.6732,
2048,100,
2048,99.3464,
2048,99.3464,
2048,100,
2048,99.5098,
2048,98.1209,
2048,99.6732,
2048,99.0196,
2048,94.4444,
2048,99.8366,
2048,99.5098,
2048,99.3464,
2048,99.0196,
2048,99.8366,
2048,99.9183,
2048,99.183,
2048,100,
2048,100,
2048,99.7549,
2048,99.3464,
2048,99.7549,
2048,99.6732,
2048,99.9183,
2048,99.183,
2048,99.9183,
2048,99.5915,
2048,99.7549,
2048,99.5098,
2048,100,
