pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-3449.637710,-8849.008480,17.369548]",1175,498,3.783907,1.542018,109.551125,179.249054,70809.218750,69913.937500,49444.140625,48548.871094,21365.080078,21365.080078,0.000000,0.000000,0.449206,0.544444,
"[-3424.892576,-8989.914170,19.704078]",1738,597,0.192842,2.501038,297.726776,296.154660,66045.617188,76304.468750,44680.535156,54939.402344,21365.080078,21365.080078,0.000000,0.000000,0.553968,0.455556,
"[-2726.522455,-9268.530791,14.194133]",2853,3391,2.582337,3.116936,251.182693,235.199330,51311.812500,50904.429688,29946.732422,29539.349609,21365.080078,21365.080078,0.000000,0.000000,0.619048,0.626984,
"[-3150.110794,-9328.457745,13.575470]",3092,1697,4.077135,2.649070,241.505173,255.492417,71936.250000,71200.953125,50571.152344,49835.859375,21365.080078,21365.080078,0.000000,0.000000,0.433333,0.441270,
"[-2968.836742,-9535.545392,9.868244]",3921,2422,1.529483,2.494040,264.039246,248.582364,73372.539063,73389.562500,52007.453125,52024.476563,21365.080078,21365.080078,0.000000,0.000000,0.476190,0.474603,
"[-2766.745888,-9419.390678,10.286105]",3456,3230,1.856510,1.945328,202.495117,335.820833,96821.218750,96831.359375,75456.140625,75466.281250,21365.080078,21365.080078,0.000000,0.000000,0.204762,0.209524,
"[-3185.230753,-8666.839954,14.109554]",446,1556,1.753067,4.332611,274.548370,351.465837,70993.570313,70993.570313,49628.500000,49628.500000,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.606349,
"[-3086.485247,-9416.498580,21.045164]",3445,1951,3.244459,3.779976,282.210541,319.046436,95458.156250,95587.859375,74093.078125,74222.765625,21365.080078,21365.080078,0.000000,0.000000,0.273016,0.268254,
"[-2733.405430,-9044.729510,17.204109]",1958,3363,1.647525,1.718657,256.063293,253.302064,69214.820313,72016.562500,47849.757813,50651.496094,21365.080078,21365.080078,0.000000,0.000000,0.626984,0.601587,
"[-3289.650516,-8808.485483,19.708917]",1013,1138,1.123561,2.181955,215.096558,196.168903,97883.718750,95958.078125,76518.648438,74593.007813,21365.080078,21365.080078,0.000000,0.000000,0.182540,0.252381,
"[-3310.467318,-8982.549409,21.663734]",1709,1055,0.108483,0.750078,66.740776,275.481238,85480.500000,85302.640625,64115.410156,63937.542969,21365.080078,21365.080078,0.000000,0.000000,0.446032,0.447619,
"[-3477.270335,-9401.567285,36.887338]",3385,388,3.973498,4.311376,309.364014,327.728373,53733.917969,57538.125000,32368.841797,36173.046875,21365.080078,21365.080078,0.000000,0.000000,0.582540,0.561905,
"[-3287.568836,-8854.052836,19.577362]",1195,1147,0.773221,2.345415,149.816711,100.370470,93764.015625,93387.851563,72398.929688,72022.765625,21365.080078,21365.080078,0.000000,0.000000,0.282540,0.306349,
"[-3310.702346,-8869.152276,19.205129]",1255,1054,1.767691,2.239981,118.330254,64.527137,91913.375000,93204.742188,70548.281250,71839.648438,21365.080078,21365.080078,0.000000,0.000000,0.326984,0.296825,
"[-3263.428061,-8903.554787,21.814846]",1393,1243,1.121225,2.064573,22.740345,322.585070,87421.890625,88795.898438,66056.820313,67430.828125,21365.080078,21365.080078,0.000000,0.000000,0.412698,0.396825,
"[-3115.964524,-9178.102294,15.448240]",2491,1833,4.462589,2.877404,320.409210,7.326820,69313.898438,69489.171875,47948.824219,48124.097656,21365.080078,21365.080078,0.000000,0.000000,0.630159,0.628571,
"[-2878.518683,-8726.867795,20.696323]",686,2783,1.868981,1.985565,105.872253,353.435662,73061.679688,72982.367188,51696.593750,51617.273438,21365.080078,21365.080078,0.000000,0.000000,0.493651,0.501587,
"[-3210.680972,-8769.812083,21.239172]",858,1454,0.661735,1.972802,333.293182,310.879177,98386.492188,98138.015625,77021.398438,76772.929688,21365.080078,21365.080078,0.000000,0.000000,0.133333,0.169841,
"[-3422.273688,-9026.267165,19.565345]",1884,608,1.245264,3.124369,218.766586,6.547866,59740.757813,59762.332031,38375.675781,38397.250000,21365.080078,21365.080078,0.000000,0.000000,0.585714,0.584127,
"[-2996.200763,-9537.260473,10.092346]",3928,2312,1.394157,1.809383,31.850929,81.646902,59470.984375,60983.367188,38105.906250,39618.289063,21365.080078,21365.080078,0.000000,0.000000,0.600000,0.557143,
"[-2720.378141,-9466.942144,10.316680]",3646,3415,2.263010,3.592035,193.156403,186.898092,93515.093750,95002.023438,72150.015625,73636.945313,21365.080078,21365.080078,0.000000,0.000000,0.287302,0.255556,
"[-2923.509835,-8982.919329,19.887687]",1710,2603,2.976939,0.647545,179.277084,22.512579,60641.019531,64411.449219,39275.933594,43046.367188,21365.080078,21365.080078,0.000000,0.000000,0.652381,0.622222,
"[-2589.970951,-9131.727844,13.856120]",2305,3937,3.340165,3.225716,26.588499,74.304922,80192.296875,79823.031250,58827.203125,58457.957031,21365.080078,21365.080078,0.000000,0.000000,0.484127,0.490476,
"[-3031.723628,-8859.803402,22.260919]",1218,2170,0.976458,2.111747,155.201569,268.986247,73257.671875,73257.671875,51892.585938,51892.585938,21365.080078,21365.080078,0.000000,0.000000,0.485714,0.485714,
"[-2765.973652,-9258.778368,51.387334]",2814,3233,0.392105,1.125999,77.575111,29.944033,98574.773438,98551.125000,77209.679688,77186.031250,21365.080078,21365.080078,0.000000,0.000000,0.123810,0.126984,
"[-3049.921542,-9544.423459,10.442208]",3956,2097,2.665618,2.584515,290.589905,232.117574,49947.093750,50353.171875,28582.005859,28988.091797,21365.080078,21365.080078,0.000000,0.000000,0.633333,0.628571,
"[-2586.411950,-8922.050761,22.985443]",1467,3951,0.202016,3.164636,166.501251,323.683260,97518.109375,97604.640625,76153.023438,76239.562500,21365.080078,21365.080078,0.000000,0.000000,0.206349,0.201587,
"[-3048.746400,-9358.017674,13.071292]",3211,2102,1.153486,1.122257,197.497787,195.498684,64506.871094,63324.378906,43141.800781,41959.296875,21365.080078,21365.080078,0.000000,0.000000,0.607937,0.579365,
"[-3386.180040,-9084.848958,19.561868]",2118,752,0.907984,2.091084,89.007011,89.679421,54658.117188,55174.554688,33293.039063,33809.472656,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.698413,
"[-3312.313970,-8920.402938,40.449461]",1460,1048,1.104402,1.931704,292.820465,241.056815,96304.804688,96386.218750,74939.726563,75021.140625,21365.080078,21365.080078,0.000000,0.000000,0.193651,0.203175,
"[-3080.810990,-9160.245272,15.848556]",2420,1974,2.690886,1.350235,206.421814,89.840421,46071.046875,48597.640625,24705.964844,27232.552734,21365.080078,21365.080078,0.000000,0.000000,0.714286,0.693651,
"[-3441.546017,-8775.360875,39.178846]",880,531,2.100107,2.245787,345.579224,349.933220,93858.164063,92233.820313,72493.093750,70868.734375,21365.080078,21365.080078,0.000000,0.000000,0.306349,0.344444,
"[-3480.392855,-9285.547087,15.603232]",2921,375,2.826104,3.027015,312.591736,311.211019,80062.148438,80448.492188,58697.066406,59083.402344,21365.080078,21365.080078,0.000000,0.000000,0.450794,0.447619,
"[-2760.870178,-9566.618628,9.175213]",4045,3253,1.428698,1.324072,277.540771,265.669552,86344.531250,90825.757813,64979.449219,69460.687500,21365.080078,21365.080078,0.000000,0.000000,0.404762,0.373016,
"[-3206.450460,-9117.872678,22.108648]",2250,1471,0.798511,3.767796,178.564972,145.501043,90200.125000,90781.046875,68835.046875,69415.968750,21365.080078,21365.080078,0.000000,0.000000,0.380952,0.368254,
"[-3268.027903,-9494.719734,11.573179]",3757,1225,1.849711,3.193624,282.902557,326.957345,85069.156250,88188.343750,63704.078125,66823.265625,21365.080078,21365.080078,0.000000,0.000000,0.434921,0.403175,
"[-3077.688469,-8865.116791,22.276693]",1239,1986,0.094018,1.555335,167.070282,276.770783,95982.085938,95960.289063,74617.007813,74595.210938,21365.080078,21365.080078,0.000000,0.000000,0.250794,0.250794,
"[-2714.871761,-9441.014152,10.354853]",3543,3437,4.383684,2.118203,346.921173,201.246728,97657.289063,97604.640625,76292.218750,76239.562500,21365.080078,21365.080078,0.000000,0.000000,0.198413,0.201587,
"[-2777.758648,-9478.476906,9.565523]",3692,3186,3.810457,2.804722,196.846222,254.307820,91208.812500,93070.453125,69843.734375,71705.359375,21365.080078,21365.080078,0.000000,0.000000,0.355556,0.311111,
"[-3177.676268,-9511.399739,10.951357]",3824,1586,0.706302,2.929888,313.181885,134.932754,86082.601563,87016.984375,64717.511719,65651.890625,21365.080078,21365.080078,0.000000,0.000000,0.374603,0.347619,
"[-3315.940122,-9448.715203,12.232313]",3573,1033,0.569489,2.688545,297.146484,156.000747,50892.687500,50892.687500,29527.603516,29527.603516,21365.080078,21365.080078,0.000000,0.000000,0.704762,0.704762,
"[-3105.690425,-9226.090939,15.345515]",2683,1874,1.633646,3.755955,274.736664,226.351802,80065.843750,81612.515625,58700.769531,60247.445313,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.484127,
"[-3381.915953,-9028.217650,19.760913]",1891,769,0.318380,4.381142,258.265808,266.833503,83797.765625,84602.867188,62432.679688,63237.777344,21365.080078,21365.080078,0.000000,0.000000,0.415873,0.409524,
"[-2874.288172,-8754.847159,21.186651]",798,2800,1.847087,2.583311,97.264565,168.604566,69492.656250,72501.890625,48127.574219,51136.808594,21365.080078,21365.080078,0.000000,0.000000,0.485714,0.455556,
"[-2889.430716,-8988.367234,20.348075]",1732,2739,3.029783,3.348312,228.128815,170.393434,83900.296875,83564.781250,62535.218750,62199.703125,21365.080078,21365.080078,0.000000,0.000000,0.449206,0.447619,
"[-3388.597475,-9520.412323,12.847932]",3860,743,4.887199,4.265509,126.645592,189.982466,91447.898438,91727.625000,70082.812500,70362.539063,21365.080078,21365.080078,0.000000,0.000000,0.360317,0.352381,
"[-3063.083133,-8852.236868,22.258945]",1188,2045,0.131605,1.835252,173.491684,159.861243,94589.125000,94457.890625,73224.046875,73092.804688,21365.080078,21365.080078,0.000000,0.000000,0.271429,0.265079,
"[-2870.695595,-9169.560517,16.350654]",2457,2814,0.864908,0.676185,257.571289,225.096416,58414.250000,59330.316406,37049.171875,37965.238281,21365.080078,21365.080078,0.000000,0.000000,0.644444,0.615873,
"[-3281.693126,-8891.280187,21.485807]",1344,1170,2.814538,4.753362,119.007324,158.458438,64472.210938,59850.953125,43107.128906,38485.863281,21365.080078,21365.080078,0.000000,0.000000,0.579365,0.614286,
"[-3101.862820,-9412.328579,21.069715]",3428,1889,1.085411,1.556039,118.056198,155.410975,97718.945313,97802.898438,76353.867188,76437.820313,21365.080078,21365.080078,0.000000,0.000000,0.171429,0.160317,
"[-3284.009834,-9005.316271,21.668977]",1800,1161,0.489500,1.185474,295.409454,247.966419,56689.027344,56472.867188,35323.949219,35107.789063,21365.080078,21365.080078,0.000000,0.000000,0.628571,0.630159,
"[-3190.636406,-9541.834023,10.805072]",3946,1534,3.396056,0.739785,16.182674,276.517303,93389.554688,93605.046875,72024.476563,72239.968750,21365.080078,21365.080078,0.000000,0.000000,0.293651,0.276190,
"[-2939.156012,-8702.251336,20.551389]",588,2540,0.708009,4.489511,81.071968,276.814076,85136.281250,89095.828125,63771.199219,67730.757813,21365.080078,21365.080078,0.000000,0.000000,0.314286,0.284127,
"[-2630.698017,-9559.018464,8.591534]",4015,3774,4.967841,1.078243,85.334579,28.738183,94616.976563,94917.554688,73251.921875,73552.492188,21365.080078,21365.080078,0.000000,0.000000,0.247619,0.242857,
"[-3332.459262,-8978.581182,21.730669]",1693,967,1.356733,2.280607,80.787247,311.644414,84034.335938,84199.609375,62669.246094,62834.531250,21365.080078,21365.080078,0.000000,0.000000,0.473016,0.471429,
"[-3267.389969,-9189.704314,17.007085]",2537,1227,2.632035,3.126527,280.440399,264.751583,49420.015625,50413.121094,28054.929688,29048.041016,21365.080078,21365.080078,0.000000,0.000000,0.736508,0.723810,
"[-2876.806333,-9075.567342,17.995224]",2081,2790,2.623286,3.989407,323.956848,38.660491,69523.234375,71343.906250,48158.144531,49978.816406,21365.080078,21365.080078,0.000000,0.000000,0.519048,0.514286,
"[-3109.283002,-9484.462876,39.772363]",3716,1860,2.275668,1.139596,121.748566,93.144298,95493.234375,96482.015625,74128.156250,75116.929688,21365.080078,21365.080078,0.000000,0.000000,0.269841,0.236508,
"[-2715.341818,-9095.475736,16.633733]",2160,3436,1.112207,4.835721,296.539886,64.537814,68554.750000,68554.750000,47189.679688,47189.679688,21365.080078,21365.080078,0.000000,0.000000,0.606349,0.606349,
"[-2823.085555,-9483.655779,9.886892]",3713,3005,0.506874,3.646379,109.509239,90.825640,93397.382813,93743.539063,72032.289063,72378.453125,21365.080078,21365.080078,0.000000,0.000000,0.320635,0.314286,
"[-3399.543084,-9524.447808,13.018843]",3876,699,4.225883,0.597710,9.440621,292.629670,90434.125000,91545.203125,69069.046875,70180.109375,21365.080078,21365.080078,0.000000,0.000000,0.353968,0.339683,
"[-3446.145859,-8949.189399,36.999448]",1575,512,3.378671,3.197361,56.570740,178.726638,73437.617188,76186.429688,52072.523438,54821.332031,21365.080078,21365.080078,0.000000,0.000000,0.469841,0.452381,
"[-3226.495026,-9477.030857,11.127491]",3687,1391,0.628538,0.713801,302.424591,47.841722,88184.007813,89306.656250,66818.929688,67941.578125,21365.080078,21365.080078,0.000000,0.000000,0.382540,0.360317,
"[-2812.979333,-9131.660586,17.470731]",2305,3045,2.078051,1.122772,161.475525,185.315019,67732.007813,67896.914063,46366.929688,46531.835938,21365.080078,21365.080078,0.000000,0.000000,0.641270,0.639683,
"[-3338.603576,-9352.468882,15.160173]",3188,943,1.310034,1.168700,51.299519,9.828850,69286.015625,70955.992188,47920.925781,49590.898438,21365.080078,21365.080078,0.000000,0.000000,0.553968,0.541270,
"[-2639.293341,-9452.145366,8.910762]",3587,3740,2.333065,3.339655,162.634293,191.235463,72760.914063,93070.453125,51395.835938,71705.359375,21365.080078,21365.080078,0.000000,0.000000,0.482540,0.311111,
"[-2620.994701,-8894.743978,15.670130]",1358,3813,1.341207,2.743683,32.808426,10.615195,92234.046875,92030.398438,70868.953125,70665.312500,21365.080078,21365.080078,0.000000,0.000000,0.334921,0.339683,
"[-3400.785377,-8716.039244,39.287286]",643,694,1.819985,2.729105,336.424774,307.545843,56315.648438,57720.226563,34950.562500,36355.144531,21365.080078,21365.080078,0.000000,0.000000,0.493651,0.495238,
"[-2960.174266,-8710.692226,20.542974]",621,2456,1.222738,4.648059,79.058586,112.802149,87673.164063,89804.664063,66308.085938,68439.593750,21365.080078,21365.080078,0.000000,0.000000,0.315873,0.288889,
"[-3004.393182,-9544.860637,10.373651]",3958,2279,3.602194,2.499300,251.940262,317.693664,51800.722656,53054.335938,30435.646484,31689.253906,21365.080078,21365.080078,0.000000,0.000000,0.641270,0.607937,
"[-2785.984642,-9341.942992,11.597511]",3146,3153,2.455256,0.950428,261.928467,228.056689,68756.140625,70901.468750,47391.062500,49536.390625,21365.080078,21365.080078,0.000000,0.000000,0.595238,0.573016,
"[-3037.162857,-8745.834576,20.936060]",762,2148,1.255403,4.320723,153.003403,96.587547,93903.000000,94084.578125,72537.921875,72719.500000,21365.080078,21365.080078,0.000000,0.000000,0.257143,0.241270,
"[-2892.821840,-9166.332129,70.121393]",2444,2726,1.500942,4.315964,237.436676,111.707137,90884.148438,93329.453125,69519.054688,71964.367188,21365.080078,21365.080078,0.000000,0.000000,0.363492,0.320635,
"[-3365.463965,-8743.951349,11.929935]",754,835,4.461132,3.862154,109.727577,150.367258,72851.679688,73354.250000,51486.597656,51989.164063,21365.080078,21365.080078,0.000000,0.000000,0.566667,0.566667,
"[-2657.961312,-9319.142501,12.215098]",3055,3665,3.891710,2.629823,218.705658,176.019480,74736.281250,75095.765625,53371.195313,53730.679688,21365.080078,21365.080078,0.000000,0.000000,0.557143,0.553968,
"[-2811.972069,-8944.884881,19.578338]",1558,3049,2.869998,2.962647,4.430638,192.483686,59403.773438,58386.347656,38038.687500,37021.261719,21365.080078,21365.080078,0.000000,0.000000,0.711111,0.720635,
"[-3274.877302,-8893.398816,21.560262]",1352,1197,0.791172,0.708861,307.784760,79.657061,77438.382813,77438.382813,56073.296875,56073.296875,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.507937,
"[-2779.437422,-9137.343894,28.076883]",2328,3179,3.183518,3.050191,103.307121,0.675370,87118.726563,89899.320313,65753.656250,68534.242188,21365.080078,21365.080078,0.000000,0.000000,0.428571,0.387302,
"[-3078.494281,-8902.007851,22.067907]",1387,1983,0.215368,0.240587,304.456116,262.910399,71940.312500,71004.226563,50575.234375,49639.148438,21365.080078,21365.080078,0.000000,0.000000,0.539683,0.546032,
"[-2623.109957,-8923.093261,15.697996]",1471,3805,0.839030,3.714357,18.926964,308.787842,72479.882813,72427.625000,51114.804688,51062.546875,21365.080078,21365.080078,0.000000,0.000000,0.576190,0.576190,
"[-2713.998799,-9498.956993,15.346120]",3774,3441,2.930766,3.233876,205.643570,194.686236,98728.531250,98716.078125,77363.429688,77350.992188,21365.080078,21365.080078,0.000000,0.000000,0.109524,0.114286,
"[-3359.185349,-9046.545478,19.710044]",1965,860,0.237104,2.476026,14.398120,288.024866,95657.031250,95764.578125,74291.953125,74399.500000,21365.080078,21365.080078,0.000000,0.000000,0.263492,0.261905,
"[-2628.112704,-9287.833861,12.950904]",2930,3784,4.762688,1.946312,315.001404,267.258661,58641.390625,58726.500000,37276.308594,37361.421875,21365.080078,21365.080078,0.000000,0.000000,0.631746,0.628571,
"[-2953.056263,-8805.425240,21.999694]",1000,2485,3.524753,3.114443,145.410889,171.698902,80286.156250,85003.109375,58921.089844,63638.023438,21365.080078,21365.080078,0.000000,0.000000,0.507937,0.458730,
"[-3407.534050,-8785.180556,17.594913]",919,667,1.102607,0.711566,138.487167,277.302188,97987.781250,95024.445313,76622.703125,73659.375000,21365.080078,21365.080078,0.000000,0.000000,0.165079,0.277778,
"[-3149.304982,-8760.059661,21.075426]",819,1700,0.738915,2.459193,267.066925,29.734917,90738.921875,91180.039063,69373.859375,69814.960938,21365.080078,21365.080078,0.000000,0.000000,0.341270,0.333333,
