pos,row,col,slope2d,slope3d,aspect2d,aspect3d,global2d,global3d,beam2d,beam3d,dif2d,dif3d,ref2d,ref3d,percentageShaded,percentageShaded3d
"[-3226.965083,-9046.747252,49.740480]",1966,1389,1.899363,1.629786,199.053970,101.135918,2162532.500000,2159372.500000,1807830.250000,1804671.500000,354702.187500,354702.187500,0.000000,0.000000,0.207096,0.215939,
"[-3147.122576,-9325.801051,13.703610]",3082,1708,0.896093,1.999226,273.367889,206.562617,2031995.125000,2031583.875000,1677292.375000,1676882.000000,354702.187500,354702.187500,0.000000,0.000000,0.326747,0.327511,
"[-3131.174220,-9349.307752,13.215641]",3176,1772,0.377408,1.184810,253.834686,225.579266,1839801.000000,1859221.625000,1485098.500000,1504518.750000,354702.187500,354702.187500,0.000000,0.000000,0.418777,0.409389,
"[-2777.691497,-9176.319955,15.906959]",2484,3186,4.242415,1.336167,146.929886,273.359661,1695029.500000,1704999.875000,1340326.875000,1350297.000000,354702.187500,354702.187500,0.000000,0.000000,0.457205,0.457096,
"[-3192.919539,-8718.090615,15.411043]",651,1525,1.656672,4.122421,215.571503,258.608656,1467161.875000,1476563.625000,1112459.125000,1121861.875000,354702.187500,354702.187500,0.000000,0.000000,0.607205,0.602183,
"[-3239.824494,-9204.400206,16.746042]",2596,1338,2.581758,2.982357,91.708908,84.882828,1818166.500000,1821201.375000,1463464.000000,1466497.875000,354702.187500,354702.187500,0.000000,0.000000,0.449782,0.444432,
"[-3375.670913,-9020.583857,19.770908]",1861,794,0.865548,2.203908,86.047348,19.529907,2072986.500000,2053376.500000,1718284.375000,1698674.125000,354702.187500,354702.187500,0.000000,0.000000,0.296616,0.311354,
"[-2806.432113,-9132.131392,28.027647]",2307,3071,1.222128,2.105626,20.079391,47.602907,2127178.000000,2125503.500000,1772475.125000,1770801.125000,354702.187500,354702.187500,0.000000,0.000000,0.235590,0.243777,
"[-2591.951905,-9142.051960,13.603613]",2347,3929,0.909815,3.400987,57.196033,159.206161,2031064.625000,2031842.875000,1676362.000000,1677140.250000,354702.187500,354702.187500,0.000000,0.000000,0.326310,0.328384,
"[-2768.055332,-9151.636237,17.347606]",2385,3225,1.863196,0.970731,131.101227,278.483290,2020789.750000,2026267.125000,1666087.375000,1671564.750000,354702.187500,354702.187500,0.000000,0.000000,0.317686,0.315175,
"[-3369.056542,-9192.394637,17.460518]",2548,821,2.615316,2.953360,16.292599,281.127300,1459263.000000,1449964.500000,1104560.250000,1095261.500000,354702.187500,354702.187500,0.000000,0.000000,0.549672,0.552183,
"[-2829.565624,-9000.036512,19.710556]",1779,2979,2.780313,1.466131,99.718323,89.198981,2066311.875000,2068974.250000,1711610.000000,1714272.625000,354702.187500,354702.187500,0.000000,0.000000,0.316594,0.313974,
"[-3154.609909,-9114.610661,36.651254]",2237,1679,3.806195,4.253170,265.723511,10.443321,2069174.625000,2092048.750000,1714472.250000,1737346.375000,354702.187500,354702.187500,0.000000,0.000000,0.311354,0.292576,
"[-3240.428853,-9433.985682,11.683812]",3515,1335,2.252961,0.686780,256.219604,212.172994,1518554.875000,1545870.125000,1163852.625000,1191169.375000,354702.187500,354702.187500,0.000000,0.000000,0.586245,0.567904,
"[-2581.274900,-9139.966959,13.379496]",2338,3972,4.622758,4.694250,305.688416,302.572433,2039110.250000,2040763.375000,1684408.625000,1686061.250000,354702.187500,354702.187500,0.000000,0.000000,0.329039,0.325109,
"[-2834.669098,-9567.728386,9.160440]",4049,2958,1.626419,3.916209,249.908951,355.042977,2081995.000000,2091291.375000,1727292.625000,1736588.500000,354702.187500,354702.187500,0.000000,0.000000,0.244651,0.232969,
"[-3146.853972,-8779.396361,20.919778]",896,1710,2.901376,1.895811,277.769043,15.413495,1908539.625000,1914586.375000,1553837.375000,1559883.750000,354702.187500,354702.187500,0.000000,0.000000,0.384170,0.387555,
"[-3122.746772,-8982.213119,37.871290]",1707,1806,0.721788,3.090505,240.345505,98.370033,2036759.625000,2048272.875000,1682057.500000,1693571.125000,354702.187500,354702.187500,0.000000,0.000000,0.285371,0.281114,
"[-2682.471417,-9476.761825,4.699266]",3686,3567,0.698797,2.857191,346.576569,357.188679,1603396.125000,1650077.750000,1248693.625000,1295376.375000,354702.187500,354702.187500,0.000000,0.000000,0.588974,0.565830,
"[-2849.778067,-9161.657692,16.100574]",2425,2898,1.692599,2.186185,43.657051,127.473971,1889727.875000,1895779.375000,1535026.375000,1541077.500000,354702.187500,354702.187500,0.000000,0.000000,0.402948,0.395633,
"[-2658.028463,-9261.838611,13.331209]",2826,3665,0.652335,4.796114,28.476599,122.808408,990759.250000,1020515.062500,636056.875000,665812.750000,354702.187500,354702.187500,0.000000,0.000000,0.748799,0.737773,
"[-2979.715200,-9363.162918,11.041822]",3231,2378,2.484884,4.222311,275.321747,354.642873,1395188.250000,1460076.875000,1040486.625000,1105374.875000,354702.187500,354702.187500,0.000000,0.000000,0.591266,0.568341,
"[-3134.498193,-9262.343047,15.198341]",2828,1759,0.167905,0.541899,313.984741,140.003705,1754613.625000,1757984.500000,1399911.375000,1403282.250000,354702.187500,354702.187500,0.000000,0.000000,0.510044,0.509716,
"[-2732.095986,-9190.410524,15.898761]",2540,3369,0.297602,2.204376,2.688783,51.351353,1243528.750000,1278600.000000,888826.375000,923897.375000,354702.187500,354702.187500,0.000000,0.000000,0.620633,0.606769,
"[-3291.094262,-9283.630231,15.543154]",2913,1133,2.072840,4.450575,271.162537,307.228132,1479921.750000,1484608.125000,1125219.125000,1129905.500000,354702.187500,354702.187500,0.000000,0.000000,0.621943,0.613974,
"[-3032.798044,-8807.173950,21.370227]",1007,2166,1.671328,1.764767,185.634567,230.477929,1923360.625000,1926207.000000,1568658.750000,1571505.000000,354702.187500,354702.187500,0.000000,0.000000,0.382533,0.380459,
"[-3113.882844,-9193.504396,15.524791]",2553,1841,2.866901,3.088647,238.338058,238.426505,1472943.875000,1502424.250000,1118242.125000,1147722.625000,354702.187500,354702.187500,0.000000,0.000000,0.575328,0.565721,
"[-3470.387360,-9307.742255,15.329800]",3010,415,2.292509,3.606751,78.853622,151.599195,1796929.375000,1802334.125000,1442226.375000,1447631.375000,354702.187500,354702.187500,0.000000,0.000000,0.484934,0.481550,
"[-3115.427316,-9175.176567,15.442603]",2479,1835,0.851956,3.106549,220.476944,178.598819,1622219.125000,1646546.750000,1267516.125000,1291843.625000,354702.187500,354702.187500,0.000000,0.000000,0.518341,0.509061,
"[-3348.911250,-9217.381016,16.805732]",2648,901,2.934801,1.564053,267.958496,93.365026,1833881.375000,1820310.250000,1479179.125000,1465608.625000,354702.187500,354702.187500,0.000000,0.000000,0.456114,0.456987,
"[-2849.039406,-8699.191093,19.799387]",575,2901,3.502354,3.633767,329.314606,6.665660,1939229.500000,1957762.250000,1584527.125000,1603059.375000,354702.187500,354702.187500,0.000000,0.000000,0.375983,0.364083,
"[-3047.571258,-8860.408725,22.276600]",1220,2107,2.619344,1.901138,104.468170,109.233559,2086889.625000,2087764.750000,1732188.250000,1733063.000000,354702.187500,354702.187500,0.000000,0.000000,0.274127,0.273144,
"[-2770.439192,-9165.827694,15.874011]",2442,3215,2.041498,1.867734,147.039719,254.177143,1850788.750000,1854332.250000,1496087.625000,1499630.875000,354702.187500,354702.187500,0.000000,0.000000,0.386681,0.384061,
"[-3388.731777,-8817.363550,17.427141]",1048,742,3.507119,2.708922,291.052246,207.766450,2157219.250000,2139371.750000,1802517.125000,1784669.375000,354702.187500,354702.187500,0.000000,0.000000,0.213865,0.238428,
"[-3114.151448,-9085.756942,19.202854]",2122,1840,2.751014,1.217789,196.421494,130.711156,1926908.750000,1939670.500000,1572206.875000,1584967.500000,354702.187500,354702.187500,0.000000,0.000000,0.413100,0.401856,
"[-2900.376325,-8941.421090,21.377504]",1544,2695,4.182272,1.578817,266.842041,34.377974,2090579.000000,2094376.875000,1735876.750000,1739674.125000,354702.187500,354702.187500,0.000000,0.000000,0.299127,0.295961,
"[-2572.108792,-8907.354869,32.976549]",1408,4009,0.214544,0.939460,221.778961,138.984990,2166172.250000,2164808.250000,1811470.750000,1810105.500000,354702.187500,354702.187500,0.000000,0.000000,0.144323,0.166157,
"[-3109.954512,-8673.431246,17.513580]",472,1857,1.410346,4.009250,178.319687,228.365105,1467897.750000,1475440.625000,1113194.625000,1120738.125000,354702.187500,354702.187500,0.000000,0.000000,0.610262,0.608515,
"[-2620.927550,-9199.120446,13.849762]",2575,3813,2.994782,3.506958,314.630005,146.746544,1341188.875000,1375410.250000,986486.687500,1020708.125000,354702.187500,354702.187500,0.000000,0.000000,0.654367,0.642249,
"[-3252.281000,-9118.141711,18.726890]",2251,1288,0.991706,1.608889,269.362366,252.313260,2083685.875000,2082442.000000,1728983.625000,1727739.250000,354702.187500,354702.187500,0.000000,0.000000,0.263974,0.268996,
"[-2807.976586,-8799.775561,20.404384]",978,3065,1.148357,1.851300,283.385681,251.971900,1252163.750000,1386377.625000,897461.375000,1031675.312500,354702.187500,354702.187500,0.000000,0.000000,0.645633,0.595197,
"[-2730.685816,-9170.804792,15.808198]",2462,3374,4.192458,4.324069,111.882111,133.543313,1671638.875000,1682608.250000,1316936.500000,1327905.625000,354702.187500,354702.187500,0.000000,0.000000,0.478930,0.474017,
"[-3286.964477,-8794.832091,21.034027]",958,1149,3.924242,3.823498,258.078308,269.052323,2115516.000000,2114321.000000,1760813.250000,1759618.375000,354702.187500,354702.187500,0.000000,0.000000,0.222598,0.244105,
"[-3083.497029,-9538.941925,10.653174]",3934,1963,0.999809,3.739054,91.114708,77.078407,1976005.500000,1975220.500000,1621302.750000,1620517.375000,354702.187500,354702.187500,0.000000,0.000000,0.256332,0.256004,
"[-3106.328359,-8766.180147,20.842659]",843,1872,0.751655,4.809786,131.180435,125.205322,2094369.625000,2096760.125000,1739667.000000,1742057.125000,354702.187500,354702.187500,0.000000,0.000000,0.267686,0.269651,
"[-3287.400959,-8951.375286,21.693374]",1584,1147,0.998334,1.875985,148.699600,98.331698,1323537.875000,1361622.500000,968835.187500,1006919.812500,354702.187500,354702.187500,0.000000,0.000000,0.678712,0.661354,
"[-2584.195968,-9344.734202,31.748014]",3158,3960,4.117336,2.624388,79.546669,199.044729,2026953.375000,2035614.000000,1672251.250000,1680910.875000,354702.187500,354702.187500,0.000000,0.000000,0.233079,0.245742,
"[-3055.226469,-9543.044669,10.551955]",3951,2076,1.346440,3.228670,311.595215,129.255438,1918323.375000,1929678.250000,1563620.000000,1574975.375000,354702.187500,354702.187500,0.000000,0.000000,0.282969,0.274563,
"[-2695.935187,-9432.035198,4.698053]",3507,3513,3.046174,1.563620,212.500534,345.269635,1039575.187500,1500284.500000,684872.937500,1145581.625000,354702.187500,354702.187500,0.000000,0.000000,0.739956,0.548908,
"[-3190.871435,-9553.133382,10.770857]",3991,1533,2.478462,2.041303,311.071991,335.507372,2114899.500000,2125181.250000,1760197.000000,1770478.375000,354702.187500,354702.187500,0.000000,0.000000,0.212773,0.204803,
"[-2762.078896,-9414.480837,10.427091]",3437,3249,3.101883,3.733476,265.420410,281.116212,2104629.250000,2083391.750000,1749926.250000,1728690.375000,354702.187500,354702.187500,0.000000,0.000000,0.254148,0.281004,
"[-2902.458005,-8742.438042,21.786382]",748,2687,3.031220,3.358154,50.831112,28.377682,1969132.250000,1989385.000000,1614430.625000,1634683.500000,354702.187500,354702.187500,0.000000,0.000000,0.387773,0.372598,
"[-3370.399561,-8848.033237,18.253002]",1171,815,1.969101,3.793749,120.190201,171.077792,1978656.250000,1991501.500000,1623955.125000,1636798.250000,354702.187500,354702.187500,0.000000,0.000000,0.369105,0.358406,
"[-2945.233175,-8697.375125,20.344204]",568,2516,1.833996,2.374949,109.411736,43.933571,1958783.500000,1970870.000000,1604081.250000,1616167.250000,354702.187500,354702.187500,0.000000,0.000000,0.330240,0.320961,
"[-2970.448365,-8745.128366,21.962423]",759,2415,2.739297,4.363264,158.711594,151.513944,2061900.625000,2070478.625000,1707198.125000,1715776.500000,354702.187500,354702.187500,0.000000,0.000000,0.304476,0.299672,
"[-2733.002524,-8936.511249,19.087028]",1525,3365,1.749881,2.687570,235.098969,250.851283,1592708.125000,1606750.875000,1238007.000000,1252049.375000,354702.187500,354702.187500,0.000000,0.000000,0.573472,0.568341,
"[-3048.813551,-9098.872269,18.664163]",2174,2102,0.433709,1.364105,193.841919,291.564674,1774815.375000,1798180.250000,1420113.500000,1443479.000000,354702.187500,354702.187500,0.000000,0.000000,0.468559,0.452729,
"[-2897.153078,-9303.841286,13.578207]",2994,2708,4.023274,4.378972,261.190125,288.123592,1355742.875000,1370051.375000,1001041.125000,1015349.062500,354702.187500,354702.187500,0.000000,0.000000,0.692795,0.683952,
"[-3243.752826,-9131.122521,18.489496]",2303,1322,0.661282,4.232011,300.491241,354.706323,2005014.125000,2004363.750000,1650312.250000,1649661.875000,354702.187500,354702.187500,0.000000,0.000000,0.326419,0.326419,
"[-2662.796182,-9461.830530,4.855674]",3626,3646,1.024658,2.599497,291.652771,243.450616,1971147.750000,2009479.750000,1616445.125000,1654776.000000,354702.187500,354702.187500,0.000000,0.000000,0.369214,0.350328,
"[-2618.476539,-9406.208093,8.994907]",3403,3823,2.072837,4.111347,282.848541,268.880516,1117729.000000,1141917.625000,763027.375000,787215.937500,354702.187500,354702.187500,0.000000,0.000000,0.684498,0.667467,
"[-2611.694291,-8717.081744,16.317857]",647,3850,3.833384,3.593108,296.649658,199.193587,1138632.375000,1178947.250000,783930.562500,824246.187500,354702.187500,354702.187500,0.000000,0.000000,0.702838,0.688210,
"[-2784.675198,-9451.640930,9.809279]",3585,3158,1.958212,3.327175,308.645081,15.723179,2110494.250000,2114770.750000,1755792.375000,1760068.500000,354702.187500,354702.187500,0.000000,0.000000,0.267358,0.262882,
"[-3286.057939,-9195.017703,16.672145]",2559,1153,4.907609,1.905004,352.438324,80.657306,1676514.500000,1712454.375000,1321812.250000,1357752.500000,354702.187500,354702.187500,0.000000,0.000000,0.504694,0.485262,
"[-2849.878793,-8839.895009,21.099517]",1138,2897,1.006868,2.436399,209.547440,337.324860,1325934.250000,1358919.750000,971231.687500,1004217.000000,354702.187500,354702.187500,0.000000,0.000000,0.617467,0.605022,
"[-2582.517193,-9229.621988,12.741952]",2697,3967,1.653729,4.193177,191.667007,242.355117,1282906.875000,1301592.375000,928204.562500,946890.125000,354702.187500,354702.187500,0.000000,0.000000,0.621507,0.621507,
"[-2902.021524,-9424.737695,29.730667]",3478,2689,2.110269,2.397060,136.549973,64.876388,2123749.750000,2124258.000000,1769047.000000,1769555.750000,354702.187500,354702.187500,0.000000,0.000000,0.165939,0.166594,
"[-2772.789476,-9410.310836,10.357686]",3420,3206,1.906895,4.802506,347.510345,200.788056,2094556.625000,2095944.500000,1739853.750000,1741242.125000,354702.187500,354702.187500,0.000000,0.000000,0.232424,0.234170,
"[-3417.170214,-8729.120941,39.145998]",695,628,2.583546,1.498469,289.449036,239.690196,1270909.750000,1281621.750000,916207.375000,926919.187500,354702.187500,354702.187500,0.000000,0.000000,0.561463,0.566703,
"[-3079.065064,-8856.406869,22.394308]",1204,1981,2.618249,1.541843,192.459213,18.407718,2149314.000000,2149115.500000,1794610.875000,1794412.750000,354702.187500,354702.187500,0.000000,0.000000,0.229585,0.231878,
"[-3311.407431,-9496.871993,12.719348]",3766,1051,1.878667,1.259800,140.805420,158.742754,1900838.125000,1935544.875000,1546135.750000,1580842.875000,354702.187500,354702.187500,0.000000,0.000000,0.395415,0.379694,
"[-2910.683999,-9542.641120,9.649671]",3949,2654,1.244233,3.964740,80.340187,295.628847,2126595.500000,2126122.250000,1771894.000000,1771420.500000,354702.187500,354702.187500,0.000000,0.000000,0.209279,0.209170,
"[-2633.283329,-8958.235611,15.607957]",1612,3764,4.641276,4.664268,281.678619,276.307632,1714685.750000,1732727.125000,1359983.875000,1378025.875000,354702.187500,354702.187500,0.000000,0.000000,0.512118,0.502511,
"[-2875.261861,-9463.747385,10.062586]",3634,2796,2.716127,3.740451,103.678535,226.408394,1693860.375000,1768900.250000,1339157.250000,1414197.750000,354702.187500,354702.187500,0.000000,0.000000,0.493668,0.441812,
"[-3335.816810,-8944.649478,21.711782]",1557,954,2.425837,2.585462,61.303692,21.414549,1893808.375000,1904644.000000,1539107.625000,1549942.125000,354702.187500,354702.187500,0.000000,0.000000,0.395742,0.393122,
"[-2645.135476,-8953.224884,15.426223]",1591,3716,0.889617,3.802996,29.591900,27.486876,1859912.625000,1862470.875000,1505210.375000,1507768.250000,354702.187500,354702.187500,0.000000,0.000000,0.420961,0.420087,
"[-3470.353785,-8682.443830,11.702165]",508,416,2.964999,1.106157,302.448212,54.063244,1366959.000000,1355707.875000,1012257.500000,1001005.875000,354702.187500,354702.187500,0.000000,0.000000,0.654148,0.661026,
"[-2951.511791,-9244.620541,68.456773]",2757,2491,0.749625,4.408775,150.153595,182.778766,1794695.125000,1852262.625000,1439992.500000,1497560.875000,354702.187500,354702.187500,0.000000,0.000000,0.492904,0.463974,
"[-3444.702113,-9241.862960,16.401491]",2746,518,1.135341,2.075851,251.371490,173.608698,1744373.875000,1737581.500000,1389672.250000,1382879.875000,354702.187500,354702.187500,0.000000,0.000000,0.499782,0.505022,
"[-3446.112284,-9397.632687,14.575056]",3369,512,4.374817,4.395313,279.286713,237.443130,1806241.625000,1822271.125000,1451539.125000,1467569.125000,354702.187500,354702.187500,0.000000,0.000000,0.471397,0.463974,
"[-3214.542153,-9569.813387,10.955325]",4058,1439,1.832049,1.249422,312.747833,272.494430,2136777.250000,2134878.750000,1782075.750000,1780176.625000,354702.187500,354702.187500,0.000000,0.000000,0.201419,0.208624,
"[-3365.497540,-8969.097792,19.814390]",1655,835,1.019727,4.747755,331.743317,53.929143,2142291.250000,2137434.500000,1787590.500000,1782732.750000,354702.187500,354702.187500,0.000000,0.000000,0.236900,0.243996,
"[-2801.630819,-8956.890449,19.074751]",1606,3090,1.135221,2.561181,266.003967,198.004544,1744731.000000,1754441.250000,1390028.500000,1399739.000000,354702.187500,354702.187500,0.000000,0.000000,0.470415,0.464956,
"[-2887.584064,-9565.340724,9.235958]",4040,2747,0.956468,2.942407,283.221771,151.215207,2020339.125000,2041431.125000,1665637.375000,1686728.375000,354702.187500,354702.187500,0.000000,0.000000,0.280568,0.256223,
"[-3289.751243,-8810.469596,19.730037]",1020,1138,1.534076,2.568623,142.116425,153.875244,2167959.000000,2162249.000000,1813257.500000,1807546.000000,354702.187500,354702.187500,0.000000,0.000000,0.179258,0.198690,
"[-3400.785377,-8984.567152,19.808254]",1717,694,0.529412,4.587319,215.794769,282.847734,2091798.500000,2091990.500000,1737095.750000,1737288.000000,354702.187500,354702.187500,0.000000,0.000000,0.279913,0.278712,
"[-3080.945292,-8893.533332,22.093975]",1353,1973,1.187175,2.504205,199.383865,327.012432,2093334.750000,2092361.250000,1738634.125000,1737660.875000,354702.187500,354702.187500,0.000000,0.000000,0.270415,0.275109,
"[-2562.506203,-8952.821335,15.692838]",1590,4047,0.186175,1.158360,270.655823,253.836472,1569085.500000,1579430.000000,1214383.875000,1224728.000000,354702.187500,354702.187500,0.000000,0.000000,0.572926,0.574454,
"[-2855.485899,-8784.676120,20.969261]",917,2875,1.018653,4.142201,274.614594,267.980421,1563085.625000,1619891.000000,1208383.625000,1265189.000000,354702.187500,354702.187500,0.000000,0.000000,0.528821,0.508952,
"[-2614.548208,-8699.729158,16.366100]",578,3839,1.928286,1.013947,21.984648,7.416575,1463183.375000,1533466.125000,1108482.125000,1178764.625000,354702.187500,354702.187500,0.000000,0.000000,0.614410,0.597052,
"[-3016.547508,-8854.590901,22.624549]",1197,2231,2.268314,2.322427,160.062500,187.782220,1409021.750000,1405662.250000,1054319.250000,1050959.750000,354702.187500,354702.187500,0.000000,0.000000,0.549782,0.552183,
"[-3232.907944,-8775.428133,21.201885]",880,1365,1.232001,1.140938,289.100220,236.679594,2119594.000000,2119724.000000,1764893.125000,1765022.125000,354702.187500,354702.187500,0.000000,0.000000,0.240175,0.240066,
"[-3167.167141,-9390.032523,12.272870]",3339,1628,2.001026,0.960131,289.859924,350.468083,1746109.000000,1742950.125000,1391406.875000,1388247.500000,354702.187500,354702.187500,0.000000,0.000000,0.502183,0.500546,
"[-3035.181903,-8859.937919,22.206770]",1218,2156,0.976386,1.370321,155.203140,40.429452,1970464.750000,1960903.000000,1615763.250000,1606201.250000,354702.187500,354702.187500,0.000000,0.000000,0.356223,0.357642,
"[-2616.864916,-9366.324048,10.848034]",3244,3829,1.036861,2.737857,315.629791,337.152578,1956810.875000,1962483.500000,1602108.375000,1607780.375000,354702.187500,354702.187500,0.000000,0.000000,0.379585,0.378057,
"[-2808.211614,-8752.896675,22.990760]",790,3064,1.308449,1.088223,191.492905,180.667385,1937308.250000,1945229.750000,1582606.250000,1590526.750000,354702.187500,354702.187500,0.000000,0.000000,0.324563,0.324672,
"[-2687.138410,-9559.489271,8.843696]",4017,3548,2.362137,2.846269,293.802856,298.517639,2190347.250000,2191408.000000,1835646.375000,1836706.750000,354702.187500,354702.187500,0.000000,0.000000,0.129039,0.130459,
"[-3280.517984,-9026.267165,21.718256]",1884,1175,2.569984,0.880700,328.932281,144.686567,1718840.875000,1719866.625000,1364137.625000,1365163.375000,354702.187500,354702.187500,0.000000,0.000000,0.423253,0.433079,
"[-3396.554865,-9457.021577,13.779510]",3607,711,1.800493,1.918790,124.880943,170.175679,1459596.750000,1472069.500000,1104893.125000,1117367.000000,354702.187500,354702.187500,0.000000,0.000000,0.597489,0.595306,
"[-3191.610095,-8657.524709,13.356375]",409,1531,3.491030,1.956298,235.787384,166.430581,1675586.500000,1675135.750000,1320884.125000,1320433.375000,354702.187500,354702.187500,0.000000,0.000000,0.502183,0.501419,
"[-2598.767729,-8762.514581,15.804134]",829,3902,0.610674,3.688322,75.247566,69.836124,1625190.625000,1637958.375000,1270487.875000,1283255.750000,354702.187500,354702.187500,0.000000,0.000000,0.548690,0.545961,
"[-3316.108000,-9348.769687,14.405832]",3174,1033,1.610285,2.150188,253.219299,273.960138,1518800.500000,1542560.500000,1164097.750000,1187857.500000,354702.187500,354702.187500,0.000000,0.000000,0.583515,0.573362,
"[-3121.370177,-8880.048086,22.342605]",1299,1811,0.085224,4.219090,72.076195,128.593749,2122998.250000,2127373.500000,1768295.875000,1772670.500000,354702.187500,354702.187500,0.000000,0.000000,0.261135,0.245633,
"[-2639.729822,-8688.597945,30.613538]",533,3738,1.419312,2.073286,41.845257,74.446077,1730006.250000,1727087.125000,1375303.750000,1372385.000000,354702.187500,354702.187500,0.000000,0.000000,0.457969,0.455568,
"[-3143.026366,-8763.758856,21.018337]",834,1725,0.653864,0.812600,297.248108,139.687208,2019888.000000,2012571.875000,1665185.875000,1657869.500000,354702.187500,354702.187500,0.000000,0.000000,0.336900,0.338865,
"[-3457.695827,-9052.565077,19.613306]",1989,466,3.806835,0.821159,295.116119,205.442802,1419865.000000,1395114.500000,1065163.125000,1040412.250000,354702.187500,354702.187500,0.000000,0.000000,0.559389,0.578603,
"[-3026.284399,-9098.805011,18.521366]",2174,2192,1.409597,3.600215,76.891205,339.465277,1700464.875000,1708174.250000,1345762.500000,1353471.750000,354702.187500,354702.187500,0.000000,0.000000,0.486354,0.482096,
"[-3060.363518,-8899.586560,22.262506]",1377,2055,2.851449,4.576845,83.177879,114.098365,1942912.750000,1947033.125000,1588210.750000,1592331.375000,354702.187500,354702.187500,0.000000,0.000000,0.355459,0.356769,
"[-3383.594728,-8963.078193,19.835277]",1631,763,0.970246,4.296514,277.409149,283.631704,2151649.500000,2146761.500000,1796947.500000,1792059.500000,354702.187500,354702.187500,0.000000,0.000000,0.232096,0.231878,
"[-2602.494608,-8922.252535,15.604628]",1468,3887,0.898120,2.488303,147.208542,220.126061,1886163.750000,1897064.500000,1531462.625000,1542363.375000,354702.187500,354702.187500,0.000000,0.000000,0.440611,0.434607,
"[-3123.586160,-9538.672893,10.629993]",3933,1803,2.102549,1.819686,332.118591,345.854023,2044671.000000,2041777.500000,1689967.500000,1687074.625000,354702.187500,354702.187500,0.000000,0.000000,0.240393,0.242249,
"[-3181.638176,-9390.604217,12.421690]",3341,1570,1.184828,4.399071,286.538940,320.814333,1743801.250000,1754645.875000,1389099.000000,1399943.500000,354702.187500,354702.187500,0.000000,0.000000,0.476092,0.468777,
"[-3214.004945,-9450.194881,11.283252]",3579,1441,3.675746,2.479033,212.233215,232.117246,1785603.625000,1786981.750000,1430901.750000,1432279.125000,354702.187500,354702.187500,0.000000,0.000000,0.464956,0.460699,
"[-3378.054772,-9185.063506,18.321161]",2519,785,2.518235,1.194664,257.955658,94.655442,1465290.500000,1499285.625000,1110589.125000,1144584.250000,354702.187500,354702.187500,0.000000,0.000000,0.630568,0.611900,
"[-2956.883869,-8700.031819,20.305212]",579,2469,1.775416,2.889967,121.503105,116.140335,1939455.625000,1942291.250000,1584753.125000,1587588.875000,354702.187500,354702.187500,0.000000,0.000000,0.333843,0.331004,
"[-2697.681112,-9130.517198,15.977548]",2301,3506,1.651756,4.762547,347.081512,19.234840,1861299.875000,1915729.125000,1506597.125000,1561025.875000,354702.187500,354702.187500,0.000000,0.000000,0.407205,0.385044,
"[-2635.600038,-8742.707075,16.288765]",749,3755,3.308960,3.261950,253.568436,232.527894,1617301.375000,1625295.375000,1262599.625000,1270593.375000,354702.187500,354702.187500,0.000000,0.000000,0.553821,0.554476,
"[-3369.022966,-9191.049476,17.444498]",2543,821,2.615347,4.212651,16.294895,22.234966,1461238.000000,1446070.250000,1106535.750000,1091368.000000,354702.187500,354702.187500,0.000000,0.000000,0.555895,0.561135,
"[-2674.379725,-9332.493231,11.143391]",3109,3599,0.529770,3.835255,354.317627,161.540652,1867961.375000,1861413.500000,1513259.000000,1506710.750000,354702.187500,354702.187500,0.000000,0.000000,0.424891,0.427402,
"[-3310.097988,-9146.356478,18.080339]",2364,1057,0.422130,4.563010,295.705994,271.237061,1718596.250000,1718359.625000,1363893.125000,1363657.125000,354702.187500,354702.187500,0.000000,0.000000,0.462882,0.462445,
"[-2697.311782,-9383.340344,9.998126]",3312,3508,3.603438,3.701527,345.549805,339.349686,2088573.125000,2098793.500000,1733870.875000,1744091.000000,354702.187500,354702.187500,0.000000,0.000000,0.281659,0.275655,
"[-3430.835437,-8870.093890,17.822673]",1259,574,3.743273,2.441292,135.388596,91.304586,1409404.500000,1499320.125000,1054702.625000,1144618.125000,354702.187500,354702.187500,0.000000,0.000000,0.674891,0.633624,
"[-2956.682416,-8810.435967,21.864286]",1020,2470,3.406846,4.827022,249.245850,277.166985,1901900.875000,2011327.500000,1547199.125000,1656625.375000,354702.187500,354702.187500,0.000000,0.000000,0.394323,0.347707,
"[-2853.303493,-8824.627423,21.210123]",1077,2884,0.836183,1.345006,297.206299,205.825481,1661715.250000,1705856.250000,1307014.000000,1351153.375000,354702.187500,354702.187500,0.000000,0.000000,0.451528,0.435480,
"[-2733.808336,-9187.316652,15.923624]",2528,3362,1.989607,2.079167,205.412766,237.849815,1291869.250000,1312577.000000,937167.375000,957875.562500,354702.187500,354702.187500,0.000000,0.000000,0.591485,0.592686,
"[-3473.509881,-8773.847568,39.102602]",874,403,1.152681,1.210497,200.747391,185.557205,1916340.250000,1918139.375000,1561639.125000,1563436.500000,354702.187500,354702.187500,0.000000,0.000000,0.355459,0.361026,
"[-2625.795996,-8998.792237,15.492966]",1774,3794,0.639191,2.433096,279.151123,268.057475,1945308.125000,1946414.750000,1590606.000000,1591712.500000,354702.187500,354702.187500,0.000000,0.000000,0.381332,0.381223,
"[-3476.968156,-9508.373125,13.748471]",3812,389,2.401133,3.954132,21.784954,28.276338,1346248.125000,1363010.750000,991546.187500,1008308.937500,354702.187500,354702.187500,0.000000,0.000000,0.683952,0.675000,
